entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,credit_type,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_bwTEgx7cPrJLTb,payment,0,79177,79177,INR,0,0,False,True,1786067160,1786326360,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_U76Gtgb7KlCfH2,RCPT-D2C-100200,upi,,,,
pay_7LGwmWM07EhATE,payment,0,144188,144188,INR,0,0,False,True,1786068240,1786327440,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_wVVP826c52lfmX,RCPT-D2C-100458,upi,,,,
pay_07g4aoKhS0gNg5,payment,0,65864,67280,INR,1200,216,False,True,1785982260,1786327860,setl_wjaSsXVpUoKZa3,,default,Payment via NETBANKING,,,310925085643,order_MaLDokmGWkoouC,RCPT-D2C-100083,netbanking,,,,
pay_zpgIsnxKqg3USj,payment,0,69745,69745,INR,0,0,False,True,1785982260,1786327860,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_iIteunHIRTTrMi,RCPT-D2C-100213,upi,,,,
pay_eDR4xoTGFGfJ3x,payment,0,61306,61306,INR,0,0,False,True,1786156800,1786329600,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_UDt8nbezqNhlLE,RCPT-D2C-100302,upi,,,,
pay_PghOpzGpdCGAe4,payment,0,54177,56183,INR,1700,306,False,True,1786157280,1786330080,setl_wjaSsXVpUoKZa3,,default,Payment via NETBANKING,,,310925085643,order_0O1c6XC4SOHDMm,RCPT-D2C-100032,netbanking,,,,
pay_1nfZpzqirr3FeV,payment,0,55182,55182,INR,0,0,False,True,1785984480,1786330080,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_8BxKj2WIGmJYWr,RCPT-D2C-100375,upi,,,,
pay_Q6lrRcyuJSQscN,payment,0,34802,34802,INR,0,0,False,True,1786073100,1786332300,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_6mKlMcI4NuVLZ0,RCPT-D2C-100260,upi,,,,
pay_4YESaSSvHNbUcS,payment,0,102973,105334,INR,2001,360,False,True,1786075620,1786334820,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_M34oyeTYn6F8Hc,RCPT-D2C-100240,card,MasterCard,IDFB,debit,
pay_XKcqKPzolf3Fvu,payment,0,134519,134519,INR,0,0,False,True,1786076400,1786335600,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_Gxxht0Ct8mSdwh,RCPT-D2C-100493,upi,,,,
pay_xEoYin29cNGa6e,payment,0,112345,113761,INR,1200,216,False,True,1786164360,1786337160,setl_wjaSsXVpUoKZa3,,default,Payment via NETBANKING,,,310925085643,order_zUrDvYOpde0h9M,RCPT-D2C-100194,netbanking,,,,
pay_eQLgAopzg5Bper,payment,0,233216,238565,INR,4533,816,False,True,1786079520,1786338720,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_vCipOxfqmIpXJY,RCPT-D2C-100161,card,American Express,HDFC,debit,
pay_oH9CjbiMdw1Sfq,payment,0,178850,182952,INR,3476,626,False,True,1786081140,1786340340,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_RpZB8nOVgQbpBo,RCPT-D2C-100490,card,American Express,ICIC,credit,
pay_JCqR6gULqTM5cj,payment,0,37795,38569,INR,656,118,False,True,1786329780,1786340580,setl_cu8Wk8LSDBbsVY,,default,Payment via WALLET,,,831957253914,order_O1mHHqhApmFzjc,RCPT-D2C-100318,wallet,,,,
pay_sxKSr3Gyrb0db1,payment,0,61944,63607,INR,1409,254,False,True,1786082220,1786341420,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_rt8bM2GJaLg5JU,RCPT-D2C-100218,card,MasterCard,PUNB,debit,
pay_wfFvtVvkQGpf9b,payment,0,137641,137641,INR,0,0,False,True,1786331100,1786341900,setl_cu8Wk8LSDBbsVY,,default,Payment via UPI,,,831957253914,order_fMyiUAW6FpSon7,RCPT-D2C-100095,upi,,,,
pay_wjR1HlCpcQ37MJ,payment,0,45174,45174,INR,0,0,False,True,1786171320,1786344120,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_cYwnRXJmhKbJ8R,RCPT-D2C-100224,upi,,,,
rfnd_q6yT6lctwEG7zG,refund,45174,0,45174,INR,0,0,False,True,1786171320,1786344120,setl_wjaSsXVpUoKZa3,,default,Refund via UPI,,rfnd_q6yT6lctwEG7zG,310925085643,order_cYwnRXJmhKbJ8R,RCPT-D2C-100224,upi,,,,
pay_VcRKXRl3RQL51z,payment,0,65544,67047,INR,1274,229,False,True,1786085940,1786345140,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_EkbTUAiHm1c9S9,RCPT-D2C-100403,card,American Express,INDB,debit,
pay_DTvk4WaaB3xzXp,payment,0,218555,218555,INR,0,0,False,True,1786000440,1786346040,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_MZuZN8Ab5KbH0F,RCPT-D2C-100034,upi,,,,
pay_t0Ju5XVt4OJQHy,payment,0,156541,159746,INR,2716,489,False,True,1786173720,1786346520,setl_wjaSsXVpUoKZa3,,default,Payment via WALLET,,,310925085643,order_lcPMcHMsusvwrE,RCPT-D2C-100387,wallet,,,,
pay_yj8XRAUsCpdiSj,payment,0,76939,78514,INR,1335,240,False,True,1786250040,1786347240,setl_cu8Wk8LSDBbsVY,,default,Payment via WALLET,,,831957253914,order_Vsa3vtRZbUiaYJ,RCPT-D2C-100115,wallet,,,,
pay_Ae6pWzpF1qH6Yy,payment,0,15906,15906,INR,0,0,False,True,1786174920,1786347720,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_twMe4LbyoVFz8u,RCPT-D2C-100006,upi,,,,
pay_nS3G9Sm2DQ3oK6,payment,0,129343,129579,INR,200,36,False,True,1786175220,1786348020,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_PpIng6l9dIeAJN,RCPT-D2C-100292,upi,,,,
pay_RtaWr4Y9OJFLJO,payment,0,205145,205145,INR,0,0,False,True,1786002900,1786348500,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_qOAf1lLQSAJaiX,RCPT-D2C-100002,upi,,,,
pay_8AGomtnWNCXVJC,payment,0,69884,69884,INR,0,0,False,True,1786003680,1786349280,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_NQCmup6N0A0Uar,RCPT-D2C-100033,upi,,,,
rfnd_jeEaGyZqjJoiFp,refund,69884,0,69884,INR,0,0,False,True,1786003680,1786349280,setl_wjaSsXVpUoKZa3,,default,Refund via UPI,,rfnd_jeEaGyZqjJoiFp,310925085643,order_NQCmup6N0A0Uar,RCPT-D2C-100033,upi,,,,
pay_jmvHvNnt6lDEV6,payment,0,128621,128621,INR,0,0,False,True,1786090920,1786350120,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_KroYOwBGI2LiUd,RCPT-D2C-100365,upi,,,,
pay_W5zYdNUy5BGquA,payment,0,93448,93448,INR,0,0,False,True,1786177500,1786350300,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_Ezp6Zr3WDOkYa6,RCPT-D2C-100111,upi,,,,
rfnd_bPOWNUwbpRT4fN,refund,46724,0,46724,INR,0,0,False,True,1786177500,1786350300,setl_wjaSsXVpUoKZa3,,default,Refund via UPI,,rfnd_bPOWNUwbpRT4fN,310925085643,order_Ezp6Zr3WDOkYa6,RCPT-D2C-100111,upi,,,,
pay_kqollyyjXpAuiy,payment,0,119577,119577,INR,0,0,False,True,1786092240,1786351440,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_uIEHOvqoI2BKfK,RCPT-D2C-100283,upi,,,,
pay_e4Y1195VYpHjou,payment,0,42696,43675,INR,830,149,False,True,1786180440,1786353240,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_vF7ZqJTagISUc1,RCPT-D2C-100241,card,Visa,INDB,debit,
pay_cmc6YRS9oN44MH,payment,0,54838,56096,INR,1066,192,False,True,1786007880,1786353480,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_pXiXotqhZrAqXo,RCPT-D2C-100478,card,Visa,UTIB,credit,
pay_c0Lze5iXwOvgi7,payment,0,82953,82953,INR,0,0,False,True,1786009620,1786355220,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_Lnd3uMugN6OkWy,RCPT-D2C-100454,upi,,,,
pay_aQcOeBrt5LKL5J,payment,0,30195,30888,INR,587,106,False,True,1786096320,1786355520,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_yWovpDchnr5Cyc,RCPT-D2C-100188,card,American Express,INDB,credit,
pay_tEfybatRuTbzvQ,payment,0,101674,101674,INR,0,0,False,True,1786010100,1786355700,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_tq3fs8CcfWgBpe,RCPT-D2C-100288,upi,,,,
pay_R2zzjrx6fWiFij,payment,0,262899,268929,INR,5110,920,False,True,1786012080,1786357680,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_fzYMywu7OTmDrZ,RCPT-D2C-100064,card,MasterCard,UTIB,debit,
pay_jLBPXggeIj8ua5,payment,0,53339,54563,INR,1037,187,False,True,1786185600,1786358400,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_ldKCX1FBpU1JBm,RCPT-D2C-100264,card,Visa,SBIN,credit,
pay_8EXoyUiG5enNp1,payment,0,126767,126767,INR,0,0,False,True,1786100040,1786359240,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_bx1CcqIlOazpDT,RCPT-D2C-100498,upi,,,,
pay_a9yf32CN18eFNH,payment,0,49526,49526,INR,0,0,False,True,1786187340,1786360140,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_ZyElldOCsdLYse,RCPT-D2C-100314,upi,,,,
pay_TfmB8H4zeaamTd,payment,0,34171,34955,INR,664,120,False,True,1786187580,1786360380,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_JViNFWZ2dnCSVF,RCPT-D2C-100134,card,Visa,SBIN,debit,
pay_3lEX7bwR2DRGD1,payment,0,76474,77890,INR,1200,216,False,True,1786102200,1786361400,setl_wjaSsXVpUoKZa3,,default,Payment via NETBANKING,,,310925085643,order_qSo7JPRbgUMxXy,RCPT-D2C-100020,netbanking,,,,
pay_WUFuXBVjdctBYV,payment,0,164558,167927,INR,2855,514,False,True,1786017420,1786363020,setl_wjaSsXVpUoKZa3,,default,Payment via WALLET,,,310925085643,order_hnSg9EH6yO4GFQ,RCPT-D2C-100011,wallet,,,,
pay_cpgf1GB73McC4x,payment,0,240657,246176,INR,4677,842,False,True,1786017960,1786363560,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_pkGibN2xToumO8,RCPT-D2C-100219,card,MasterCard,YESB,debit,
pay_aq75SINVrE7aEg,payment,0,278764,278764,INR,0,0,False,True,1786019100,1786364700,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_A2kqPkbZNkuRy2,RCPT-D2C-100141,upi,,,,
pay_lRIfaX85AbasDg,payment,0,195279,195279,INR,0,0,False,True,1786105500,1786364700,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_Gf9l12u3CZsIfx,RCPT-D2C-100254,upi,,,,
pay_E7n3X4vIxc9G77,payment,0,35862,35862,INR,0,0,False,True,1786105920,1786365120,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_Y1BoEcVU0OeHoX,RCPT-D2C-100069,upi,,,,
pay_WgS4ga8DhvYUIm,payment,0,57765,59090,INR,1123,202,False,True,1786192620,1786365420,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_cQtuFfTPcpA2GF,RCPT-D2C-100425,card,American Express,ICIC,debit,
pay_CJdBew9Gw4tGLJ,payment,0,42909,42909,INR,0,0,False,True,1786194780,1786367580,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_zhKngUGgy94Y64,RCPT-D2C-100150,upi,,,,
pay_KJ8NkItUjXtZhw,payment,0,51528,51528,INR,0,0,False,True,1786022760,1786368360,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_HEeFH3uUdLgL3v,RCPT-D2C-100481,upi,,,,
pay_rvEFtqJ4eULveh,payment,0,56238,56238,INR,0,0,False,True,1786022880,1786368480,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_ppuzUFDDc86Rj8,RCPT-D2C-100432,upi,,,,
pay_y31jd8Veydyv31,payment,0,219910,224953,INR,4274,769,False,True,1786024200,1786369800,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_NuVXPEGHU4B5yB,RCPT-D2C-100178,card,Visa,ICIC,credit,
pay_u81PXzaSX6VJaN,payment,0,22205,23621,INR,1200,216,False,True,1786198740,1786371540,setl_wjaSsXVpUoKZa3,,default,Payment via NETBANKING,,,310925085643,order_2qDLFyyjgpjT8w,RCPT-D2C-100358,netbanking,,,,
pay_VvXg2oPW3jtZVD,payment,0,144476,147795,INR,2813,506,False,True,1786198800,1786371600,setl_wjaSsXVpUoKZa3,,default,Payment via WALLET,,,310925085643,order_tVqU4yegX5PzPW,RCPT-D2C-100105,wallet,,,,
pay_r7vEUVEJYI7Tis,payment,0,44353,44353,INR,0,0,False,True,1786026180,1786371780,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_Cl4H2zdgwJf010,RCPT-D2C-100237,upi,,,,
pay_7xkvsG2l6FvuVV,payment,0,172762,172762,INR,0,0,False,True,1786199520,1786372320,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_PYbRvzrpWTbvzL,RCPT-D2C-100415,upi,,,,
pay_7RkXGjfwlVKV4G,payment,0,323432,324848,INR,1200,216,False,True,1786027080,1786372680,setl_wjaSsXVpUoKZa3,,default,Payment via NETBANKING,,,310925085643,order_XY9HIflS9VYkjL,RCPT-D2C-100195,netbanking,,,,
pay_4dfxo5NAPN5WY4,payment,0,145061,145061,INR,0,0,False,True,1786115160,1786374360,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_GGl4I8Mcdkl6or,RCPT-D2C-100148,upi,,,,
pay_JsrvlwQFzErfb3,payment,0,157926,161547,INR,3069,552,False,True,1786029120,1786374720,setl_wjaSsXVpUoKZa3,,default,Payment via CARD,,,310925085643,order_mwqicvF2Xe87XH,RCPT-D2C-100310,card,American Express,ICIC,debit,
pay_ekt5156t3cfPAk,payment,0,79280,79280,INR,0,0,False,True,1786030020,1786375620,setl_wjaSsXVpUoKZa3,,default,Payment via UPI,,,310925085643,order_5TN12CZo8VQavi,RCPT-D2C-100341,upi,,,,
pay_wyapmWFeyl6lb6,payment,0,185249,186665,INR,1200,216,False,True,1786193340,1786376940,setl_cu8Wk8LSDBbsVY,,default,Payment via NETBANKING,,,831957253914,order_jkx9Be4cyBMUPe,RCPT-D2C-100476,netbanking,,,,
pay_7FMJeVEhWUSave,payment,0,43575,44574,INR,847,152,False,True,1786288500,1786385700,setl_cu8Wk8LSDBbsVY,,default,Payment via CARD,,,831957253914,order_3QVD7FQKQFEnDs,RCPT-D2C-100169,card,Visa,SBIN,debit,
pay_QBXDlDPjthpdGm,payment,0,61447,62856,INR,1194,215,False,True,1786288920,1786386120,setl_cu8Wk8LSDBbsVY,,default,Payment via CARD,,,831957253914,order_6VEisQWGJ9Evyz,RCPT-D2C-100273,card,RuPay,IDFB,credit,
pay_ThwNScgrLRWzBQ,payment,0,136090,136090,INR,0,0,False,True,1786236060,1786408860,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_CABugjMgeP7cGq,RCPT-D2C-100013,upi,,,,
pay_4LvHu4KG1Nt5Gi,payment,0,112952,115542,INR,2195,395,False,True,1786236900,1786409700,setl_4qcreV4Mip3kdD,,default,Payment via CARD,,,573387546335,order_EFGWOVwtxWsYXP,RCPT-D2C-100488,card,RuPay,UTIB,credit,
pay_U8TGwVAQpS94oO,payment,0,152187,155677,INR,2958,532,False,True,1786237560,1786410360,setl_4qcreV4Mip3kdD,,default,Payment via CARD,,,573387546335,order_DsCuyBL7blpyrR,RCPT-D2C-100457,card,American Express,IDFB,debit,
pay_S0RyWrysyDsv4k,payment,0,73261,73261,INR,0,0,False,True,1786239780,1786412580,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_pqHkCBKkQ3hF0o,RCPT-D2C-100262,upi,,,,
pay_mXI21i7khmLQFO,payment,0,121131,121131,INR,0,0,False,True,1786243560,1786416360,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_QvCUjR6hCuytxV,RCPT-D2C-100438,upi,,,,
pay_CKsXkm2AWh7c9h,payment,0,101626,101626,INR,0,0,False,True,1786246860,1786419660,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_EHWtP0136Uxt3Y,RCPT-D2C-100073,upi,,,,
pay_R6VEi7t7Dqt8gm,payment,0,341994,348995,INR,5933,1068,False,True,1786248420,1786421220,setl_4qcreV4Mip3kdD,,default,Payment via WALLET,,,573387546335,order_PvDmWOJFkvSceH,RCPT-D2C-100346,wallet,,,,
pay_XRV99nCQvtsU7R,payment,0,50039,50039,INR,0,0,False,True,1786249020,1786421820,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_TAuwm6zo88EB0O,RCPT-D2C-100029,upi,,,,
pay_a5KD1uSJoBczgV,payment,0,148793,148793,INR,0,0,False,True,1786249740,1786422540,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_gIcAy18hSLXbC6,RCPT-D2C-100071,upi,,,,
pay_R4HtXOf54fZBKA,payment,0,86439,86439,INR,0,0,False,True,1786253880,1786426680,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_8frcZTuJaWYUH1,RCPT-D2C-100019,upi,,,,
pay_qMqicXZQOLytdK,payment,0,126479,126479,INR,0,0,False,True,1786416960,1786427760,setl_6huZXSEwxvjE7m,,default,Payment via UPI,,,4891066411y3m685,order_16X0uDBYO49UrZ,RCPT-D2C-100212,upi,,,,
pay_vTWexYl7QlIioN,payment,0,112766,115353,INR,2192,395,False,True,1786257060,1786429860,setl_4qcreV4Mip3kdD,,default,Payment via CARD,,,573387546335,order_2e8p0E0GlcPGS3,RCPT-D2C-100492,card,American Express,PUNB,debit,
pay_euzLwhJArIXfhq,payment,0,72937,74430,INR,1265,228,False,True,1786258080,1786430880,setl_4qcreV4Mip3kdD,,default,Payment via WALLET,,,573387546335,order_PnXhVzYQBjMAkQ,RCPT-D2C-100119,wallet,,,,
pay_do8fFxZhMw2sTh,payment,0,148960,148960,INR,0,0,False,True,1786260540,1786433340,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_flDMsogZzufv5Q,RCPT-D2C-100363,upi,,,,
pay_rGsNrfSthSdddx,payment,0,80597,82445,INR,1566,282,False,True,1786425060,1786435860,setl_6huZXSEwxvjE7m,,default,Payment via CARD,,,4891066411y3m685,order_H5jMTF7eBSdE0g,RCPT-D2C-100018,card,RuPay,UTIB,credit,
pay_3gWNpfyHVMUtTI,payment,0,117018,119701,INR,2274,409,False,True,1786264380,1786437180,setl_4qcreV4Mip3kdD,,default,Payment via CARD,,,573387546335,order_loFyCZuj4ZikDZ,RCPT-D2C-100058,card,RuPay,HDFC,credit,
pay_msGP7P4PCMshPI,payment,0,77041,77041,INR,0,0,False,True,1786264860,1786437660,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_ir1fW3fXqDMqoO,RCPT-D2C-100250,upi,,,,
pay_VJfge3Cz1CELn0,payment,0,109555,112067,INR,2129,383,False,True,1786266840,1786439640,setl_4qcreV4Mip3kdD,,default,Payment via CARD,,,573387546335,order_prmZ1e9Ks2cZO3,RCPT-D2C-100103,card,Visa,RATN,credit,
pay_rUz6AceVrwt9p4,payment,0,85861,85861,INR,0,0,False,True,1786274520,1786447320,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_Ld9UyObF9NiaZ9,RCPT-D2C-100166,upi,,,,
pay_iwT7YWp2BOfpnA,payment,0,157549,161162,INR,3062,551,False,True,1786437540,1786448340,setl_6huZXSEwxvjE7m,,default,Payment via CARD,,,4891066411y3m685,order_f0KcldufXHOdsN,RCPT-D2C-100351,card,American Express,HDFC,debit,
pay_33kflkNQ7xRbG8,payment,0,79621,79621,INR,0,0,False,True,1786440660,1786451460,setl_6huZXSEwxvjE7m,,default,Payment via UPI,,,4891066411y3m685,order_cxl0m9IQ1CVMLY,RCPT-D2C-100066,upi,,,,
pay_oRPtBNDZcM5mS3,payment,0,72645,72645,INR,0,0,False,True,1786286760,1786459560,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_gpGMPuD9ImDFEz,RCPT-D2C-100107,upi,,,,
pay_V2a39cSaJUJpLt,payment,0,255777,255777,INR,0,0,False,True,1786287660,1786460460,setl_4qcreV4Mip3kdD,,default,Payment via UPI,,,573387546335,order_KWRD7r2PVC2L5D,RCPT-D2C-100207,upi,,,,
pay_ZcUEqPbENqTyH5,payment,0,107496,108912,INR,1200,216,False,True,1786287900,1786460700,setl_4qcreV4Mip3kdD,,default,Payment via NETBANKING,,,573387546335,order_xJ8tpqXJQ4I9dO,RCPT-D2C-100010,netbanking,,,,
pay_JL7o4PdBMUHygt,payment,0,105632,105632,INR,0,0,False,True,1786324740,1786497540,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_h3XrtehTxEGqEn,RCPT-D2C-100172,upi,,,,
pay_szKHFupE7TBxu6,payment,0,382646,382646,INR,0,0,False,True,1786324800,1786497600,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_XtLnZogva5HHhd,RCPT-D2C-100223,upi,,,,
pay_XOYKgc1Slrh4Er,payment,0,66763,66763,INR,0,0,False,True,1786327560,1786500360,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_BBHbTeIJbOXdut,RCPT-D2C-100352,upi,,,,
pay_f4VucSmEHgaKwV,payment,0,94151,94151,INR,0,0,False,True,1786335600,1786508400,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_J7faC9qEwjky40,RCPT-D2C-100000,upi,,,,
pay_lttYk2lrTh8vBn,payment,0,119246,119246,INR,0,0,False,True,1786338060,1786510860,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_KNqdC2PU8ldzkP,RCPT-D2C-100465,upi,,,,
pay_kZU7N642XiAzAn,payment,0,108922,108922,INR,0,0,False,True,1786338900,1786511700,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_j4BLjaBMeUnAie,RCPT-D2C-100404,upi,,,,
rfnd_XFiOawyFKrOUc7,refund,108922,0,108922,INR,0,0,False,True,1786338900,1786511700,setl_KYQPgzZx0CUxUo,,default,Refund via UPI,,rfnd_XFiOawyFKrOUc7,107113738502,order_j4BLjaBMeUnAie,RCPT-D2C-100404,upi,,,,
pay_e87oMi93qqLXMm,payment,0,115151,115151,INR,0,0,False,True,1786349400,1786522200,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_MTStPtlEaANjEN,RCPT-D2C-100196,upi,,,,
pay_xMEGp6Sg0UgKvo,payment,0,144607,147568,INR,2509,452,False,True,1786351980,1786524780,setl_KYQPgzZx0CUxUo,,default,Payment via WALLET,,,107113738502,order_r1cfhgIXP9WIW4,RCPT-D2C-100413,wallet,,,,
pay_MdERO0NpAfBlzW,payment,0,215251,220188,INR,4184,753,False,True,1786355820,1786528620,setl_KYQPgzZx0CUxUo,,default,Payment via CARD,,,107113738502,order_3w3oEDBC2NXwWF,RCPT-D2C-100442,card,Visa,RATN,credit,
pay_dILg6Z7c6X4KjH,payment,0,40419,40419,INR,0,0,False,True,1786356360,1786529160,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_8uBo1spojgGMH6,RCPT-D2C-100447,upi,,,,
pay_6TJgvWGwKdrZFa,payment,0,58055,59386,INR,1128,203,False,True,1786357860,1786530660,setl_KYQPgzZx0CUxUo,,default,Payment via CARD,,,107113738502,order_Vp6qtZ4V5ClPMy,RCPT-D2C-100113,card,MasterCard,HDFC,credit,
pay_OF06VU1m1P9UNb,payment,0,134968,134968,INR,0,0,False,True,1786365540,1786538340,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_569ABDQk5fT6ix,RCPT-D2C-100081,upi,,,,
pay_AFECHrsxmNhYda,payment,0,24375,24375,INR,0,0,False,True,1786366080,1786538880,setl_KYQPgzZx0CUxUo,,default,Payment via UPI,,,107113738502,order_7nkpN6wuwyF6B1,RCPT-D2C-100152,upi,,,,
pay_ARDbFRU5ksAgaW,payment,0,21859,22306,INR,379,68,False,True,1786372560,1786545360,setl_KYQPgzZx0CUxUo,,default,Payment via WALLET,,,107113738502,order_5tli0LAkML51OG,RCPT-D2C-100197,wallet,,,,
pay_TfOktOTNuoWjwe,payment,0,182982,182982,INR,0,0,False,True,1786408200,1786581000,setl_5QeTXyM8b62E2z,,default,Payment via UPI,,,538327548029,order_kW0s6YF3Ak4wBl,RCPT-D2C-100246,upi,,,,
pay_lGcN7EosOGOOGc,payment,0,52703,52703,INR,0,0,False,True,1786408380,1786581180,setl_5QeTXyM8b62E2z,,default,Payment via UPI,,,538327548029,order_lHUbUe7KyZesKU,RCPT-D2C-100275,upi,,,,
pay_MgZKOqNbQqdFP5,payment,0,112642,112642,INR,0,0,False,True,1786408560,1786581360,setl_5QeTXyM8b62E2z,,default,Payment via UPI,,,538327548029,order_dAsOqZGMaFirSX,RCPT-D2C-100201,upi,,,,
rfnd_s2bEJFEDiMQ6oG,refund,112642,0,112642,INR,0,0,False,True,1786408560,1786581360,setl_5QeTXyM8b62E2z,,default,Refund via UPI,,rfnd_s2bEJFEDiMQ6oG,538327548029,order_dAsOqZGMaFirSX,RCPT-D2C-100201,upi,,,,
pay_PrYrtlOaTZ4tfB,payment,0,59007,60360,INR,1147,206,False,True,1786411620,1786584420,setl_5QeTXyM8b62E2z,,default,Payment via CARD,,,538327548029,order_y3PFLKWYLA4SZj,RCPT-D2C-100086,card,Visa,YESB,debit,
pay_dz0iKcGFWZ4LKN,payment,0,32160,32160,INR,0,0,False,True,1786414620,1786587420,setl_5QeTXyM8b62E2z,,default,Payment via UPI,,,538327548029,order_E7wAF6qZFIPdqD,RCPT-D2C-100239,upi,,,,
pay_wbEOr6Q797Vjqx,payment,0,148347,148347,INR,0,0,False,True,1786418220,1786591020,setl_5QeTXyM8b62E2z,,default,Payment via UPI,,,538327548029,order_BP8koR63vqDgvc,RCPT-D2C-100437,upi,,,,
rfnd_E5paD3PSD9LIvj,refund,148347,0,148347,INR,0,0,False,True,1786418220,1786591020,setl_5QeTXyM8b62E2z,,default,Refund via UPI,,rfnd_E5paD3PSD9LIvj,538327548029,order_BP8koR63vqDgvc,RCPT-D2C-100437,upi,,,,
pay_n1ORhFW88bc7Vs,payment,0,80916,89832,INR,1200,216,False,True,1786421940,1786594740,setl_5QeTXyM8b62E2z,,default,Payment via NETBANKING,,,538327548029,order_gvs11oocgDrsNb,RCPT-D2C-100092,netbanking,,,,
