balance_transaction_id,type,source_id,customer_facing_amount,customer_facing_currency,gross,fee,net,currency,created_utc,available_on_utc,description,reporting_category,automatic_payout_id,payment_method_type,card_brand,order_id,order_receipt,fx_rate
txn_5FKyqqlTqQLCJe,charge,pay_5FKyqqlTqQLCJe,7.15,usd,7.15,0.48,6.67,usd,2026-08-08 07:54:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Visa,order_G1DYQpFklODESA,RCPT-US-100146,1.000000
txn_UEZQPghOpzGpdC,charge,pay_UEZQPghOpzGpdC,11.99,usd,11.99,0.60,11.39,usd,2026-08-08 08:15:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_GAe40O1c6XC4SO,RCPT-US-100029,1.000000
txn_0nLgTEToD4uyet,charge,pay_0nLgTEToD4uyet,7.36,usd,7.36,0.49,6.87,usd,2026-08-07 08:26:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_iAY2bv6dFvpcLO,RCPT-US-100039,1.000000
txn_yJwqSrfOZe9NY3,charge,pay_yJwqSrfOZe9NY3,8.72,usd,8.72,0.05,8.67,usd,2026-08-08 08:58:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,ach,,order_ops0nLDV4nxgNl,RCPT-US-100308,1.000000
txn_pNNSw64AtQbtH8,charge,pay_pNNSw64AtQbtH8,11.48,usd,11.48,0.59,10.89,usd,2026-08-06 09:33:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Visa,order_LncnrKs8vSwZPV,RCPT-US-100144,1.000000
txn_fwaVAsWahfVM4V,charge,pay_fwaVAsWahfVM4V,9.70,usd,9.70,0.54,9.16,usd,2026-08-07 09:40:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Visa,order_s2LzOyUfXf15Ha,RCPT-US-100321,1.000000
txn_cSEXEoUWyqiJSC,charge,pay_cSEXEoUWyqiJSC,8.67,eur,9.26,0.72,8.54,usd,2026-08-07 10:12:00,2026-08-10,Payment (fx EUR->USD),charge,po_V3NbdLgGohKWdg,card,MasterCard,order_blfuGI2DUqVER7,RCPT-US-100338,1.068200
txn_u7RgaWePU0s8X7,charge,pay_u7RgaWePU0s8X7,4.96,usd,4.96,0.03,4.93,usd,2026-08-07 10:26:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,ach,,order_SKcBqchv8jz9hP,RCPT-US-100365,1.000000
txn_tLMmF1F4mufwRL,charge,pay_tLMmF1F4mufwRL,9.79,usd,9.79,0.55,9.24,usd,2026-08-07 10:36:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_NInqtozMlTMAEs,RCPT-US-100067,1.000000
txn_TyiszKHFupE7TB,charge,pay_TyiszKHFupE7TB,23.66,usd,23.66,0.90,22.76,usd,2026-08-08 11:04:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,American Express,order_xu6XtLnZogva5H,RCPT-US-100207,1.000000
txn_TJQGG4PHJfRiiH,charge,pay_TJQGG4PHJfRiiH,12.13,eur,12.96,0.89,12.07,usd,2026-08-06 11:10:00,2026-08-10,Payment (fx EUR->USD),charge,po_V3NbdLgGohKWdg,card,Discover,order_UdPKkiCgQX8MSZ,RCPT-US-100121,1.068200
txn_fiwgAq3Jm9Y1j5,charge,pay_fiwgAq3Jm9Y1j5,19.05,usd,19.05,0.76,18.29,usd,2026-08-07 11:19:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,wallet,,order_yKLB6pj4wH3kXD,RCPT-US-100167,1.000000
txn_cj6fGEvPqyX2IF,charge,pay_cj6fGEvPqyX2IF,12.29,usd,12.29,0.07,12.22,usd,2026-08-06 11:24:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,ach,,order_nrwaeeYrIn3bfL,RCPT-US-100258,1.000000
txn_otVSOdljWtnpba,charge,pay_otVSOdljWtnpba,28.38,usd,28.38,1.01,27.37,usd,2026-08-07 11:34:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_FSHeJWLnL4qwVO,RCPT-US-100289,1.000000
txn_1HlCpcQ37MJcYw,charge,pay_1HlCpcQ37MJcYw,14.81,usd,14.81,0.67,14.14,usd,2026-08-08 12:12:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,American Express,order_nRXJmhKbJ8R51P,RCPT-US-100208,1.000000
txn_s4emJH6fmYEsPz,charge,pay_s4emJH6fmYEsPz,11.45,usd,11.45,0.59,10.86,usd,2026-08-06 12:41:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_4OAZkyv0OovvpC,RCPT-US-100139,1.000000
txn_GSIEu79wzeB9Jc,charge,pay_GSIEu79wzeB9Jc,20.92,usd,20.92,0.11,20.81,usd,2026-08-08 12:47:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,ach,,order_NsQMTodm8h2xMh,RCPT-US-100323,1.000000
txn_eA0QrP2UIaQXUU,charge,pay_eA0QrP2UIaQXUU,19.09,usd,19.09,0.78,18.31,usd,2026-08-06 13:10:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_JBg1TvmfqApOF5,RCPT-US-100265,1.000000
txn_TejqZHKpKENg5z,charge,pay_TejqZHKpKENg5z,9.82,usd,9.82,0.55,9.27,usd,2026-08-06 13:26:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_fjOc6VwcbIjMPF,RCPT-US-100020,1.000000
txn_EWNaA13puvoiQj,charge,pay_EWNaA13puvoiQj,10.77,usd,10.77,0.57,10.20,usd,2026-08-07 14:48:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Visa,order_WoKkoUWTGCvLsW,RCPT-US-100136,1.000000
txn_NhgtltlDd5g9sd,charge,pay_NhgtltlDd5g9sd,7.95,aud,5.14,0.53,4.61,usd,2026-08-07 14:51:00,2026-08-10,Payment (fx AUD->USD),charge,po_V3NbdLgGohKWdg,card,MasterCard,order_4AhAyCrbHvQaUS,RCPT-US-100309,0.646800
txn_hXr6S0wrTStGVL,charge,pay_hXr6S0wrTStGVL,6.87,usd,6.87,0.47,6.40,usd,2026-08-10 11:00:00,2026-08-10,Payment,charge,po_kgNFAgY1YlsImo,card,Discover,order_GQtM9kZU7N642X,RCPT-US-100378,1.000000
txn_UnAieNf1dK0C7e,refund,rfnd_UnAieNf1dK0C7e,6.87,usd,-6.87,0.00,-6.87,usd,2026-08-10 11:00:00,2026-08-10,Refund,refund,po_kgNFAgY1YlsImo,card,Discover,order_GQtM9kZU7N642X,RCPT-US-100378,1.000000
txn_v1VzwvrA0QHPXg,charge,pay_v1VzwvrA0QHPXg,8.18,usd,8.18,0.50,7.68,usd,2026-08-07 15:07:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,wallet,,order_vh8WufC0mWGWjU,RCPT-US-100095,1.000000
txn_uHvdtmtNR11b7g,charge,pay_uHvdtmtNR11b7g,8.02,usd,8.02,0.50,7.52,usd,2026-08-08 15:11:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,wallet,,order_Df8Ac3F3E5yjra,RCPT-US-100169,1.000000
txn_iSRHxotcxXhePt,charge,pay_iSRHxotcxXhePt,4.73,gbp,5.89,0.69,5.20,usd,2026-08-08 15:17:00,2026-08-10,Payment (fx GBP->USD),charge,po_V3NbdLgGohKWdg,card,Visa,order_73giYiSSZ1tC0Q,RCPT-US-100190,1.244600
txn_69fG30gVzPBQge,charge,pay_69fG30gVzPBQge,8.95,usd,8.95,0.53,8.42,usd,2026-08-06 15:51:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_0sJ2nUULuv2VrM,RCPT-US-100162,1.000000
txn_mLFEljj9BxZHPi,charge,pay_mLFEljj9BxZHPi,439.51,inr,5.16,0.53,4.63,usd,2026-08-07 16:12:00,2026-08-10,Payment (fx INR->USD),charge,po_V3NbdLgGohKWdg,card,Visa,order_gW7QtBmdQtbThj,RCPT-US-100317,0.011740
txn_e0TBPVOMgiYlZA,charge,pay_e0TBPVOMgiYlZA,24.84,usd,24.84,2.07,22.77,usd,2026-08-08 16:24:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_7WK38PUjUfRS4N,RCPT-US-100073,1.000000
txn_RWHfJgh4L9yoGh,charge,pay_RWHfJgh4L9yoGh,9.19,usd,9.19,0.53,8.66,usd,2026-08-07 16:40:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Visa,order_nJ3YITNlwVeF7e,RCPT-US-100234,1.000000
txn_AXfNCD5RTMHsTc,charge,pay_AXfNCD5RTMHsTc,15.25,usd,15.25,0.68,14.57,usd,2026-08-06 16:42:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,American Express,order_9HKUcdkXSKjECA,RCPT-US-100088,1.000000
txn_gZVaMWUFuXBVjd,charge,pay_gZVaMWUFuXBVjd,34.11,usd,34.11,1.16,32.95,usd,2026-08-08 17:06:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_ctBYVhnSg9EH6y,RCPT-US-100010,1.000000
txn_sh4487Q7j58M1c,charge,pay_sh4487Q7j58M1c,7.75,usd,7.75,0.49,7.26,usd,2026-08-07 17:17:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_IaHZcUEqPbENqT,RCPT-US-100009,1.000000
txn_a0D3oJUVMhALiR,charge,pay_a0D3oJUVMhALiR,1140.51,inr,13.39,0.91,12.48,usd,2026-08-07 17:21:00,2026-08-10,Payment (fx INR->USD),charge,po_V3NbdLgGohKWdg,card,MasterCard,order_hQFUYQq2TjZg4a,RCPT-US-100115,0.011740
txn_JSEqDgta4VEcAq,charge,pay_JSEqDgta4VEcAq,15.18,usd,15.18,0.68,14.50,usd,2026-08-07 17:23:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_90L5uKYSAczkrW,RCPT-US-100091,1.000000
txn_LJj7S3rqY1Jl4Q,charge,pay_LJj7S3rqY1Jl4Q,4.10,usd,4.10,1.48,2.62,usd,2026-08-07 17:28:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,American Express,order_iswzR8cABVJfge,RCPT-US-100096,1.000000
txn_k1OkfthQ7bqrkW,charge,pay_k1OkfthQ7bqrkW,13.26,usd,13.26,0.63,12.63,usd,2026-08-07 18:19:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_7AH1wxpS5C42lm,RCPT-US-100085,1.000000
txn_xBONWCUwYap7iZ,charge,pay_xBONWCUwYap7iZ,21.35,usd,21.35,0.84,20.51,usd,2026-08-08 19:00:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_OTaEn8zgvcrblx,RCPT-US-100205,1.000000
txn_Xba9rELoXopBBn,charge,pay_Xba9rELoXopBBn,10.60,usd,10.60,0.57,10.03,usd,2026-08-06 19:20:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,Discover,order_Crv7VzGgefw5JC,RCPT-US-100053,1.000000
txn_SeiDDDdUuEl8LW,charge,pay_SeiDDDdUuEl8LW,19.36,usd,19.36,0.79,18.57,usd,2026-08-06 19:21:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_YX2EiNo4cjd09j,RCPT-US-100287,1.000000
txn_9wUCaLVaqtBkXx,charge,pay_9wUCaLVaqtBkXx,7.90,usd,7.90,0.50,7.40,usd,2026-08-07 19:30:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_KP01AJmzQmdejj,RCPT-US-100151,1.000000
txn_avhNYRVwDfRk9X,charge,pay_avhNYRVwDfRk9X,2.14,usd,2.14,0.01,2.13,usd,2026-08-07 20:01:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,ach,,order_Irghoy32NFR5PY,RCPT-US-100021,1.000000
txn_GM146dpzNoe3Pw,charge,pay_GM146dpzNoe3Pw,11.41,usd,11.41,0.59,10.82,usd,2026-08-07 20:07:00,2026-08-10,Payment,charge,po_V3NbdLgGohKWdg,card,MasterCard,order_zam3ZpYlNdNSsL,RCPT-US-100391,1.000000
txn_tkJTAYtFsLx2OU,charge,pay_tkJTAYtFsLx2OU,4.34,usd,4.34,0.02,4.32,usd,2026-08-09 17:49:00,2026-08-10,Payment,charge,po_kgNFAgY1YlsImo,ach,,order_Mq5GEj6XzgwTME,RCPT-US-100083,1.000000
txn_Bew9Gw4tGLJzhK,charge,pay_Bew9Gw4tGLJzhK,6.37,usd,6.37,0.46,5.91,usd,2026-08-08 18:43:00,2026-08-10,Payment,charge,po_kgNFAgY1YlsImo,card,Discover,order_ngUGgy94Y64AE2,RCPT-US-100140,1.000000
txn_ZUhuTDxmUFSDUg,charge,pay_ZUhuTDxmUFSDUg,7.22,usd,7.22,0.48,6.74,usd,2026-08-09 08:10:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,card,American Express,order_PJL7o4PdBMUHyg,RCPT-US-100159,1.000000
txn_X7zVMd6tjqDuUA,charge,pay_X7zVMd6tjqDuUA,4.93,usd,4.93,0.42,4.51,usd,2026-08-09 10:12:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,card,MasterCard,order_iEa8k0UCROycSM,RCPT-US-100116,1.000000
txn_ZYLYyAvXHwUVIr,charge,pay_ZYLYyAvXHwUVIr,13.95,usd,13.95,0.65,13.30,usd,2026-08-09 13:32:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,card,Visa,order_CntMNBlrknOSGM,RCPT-US-100193,1.000000
txn_cKcq1owFAbG8OA,charge,pay_cKcq1owFAbG8OA,4.32,usd,4.32,0.02,4.30,usd,2026-08-09 14:24:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,ach,,order_SAXvf55WGGkFn0,RCPT-US-100357,1.000000
txn_JC3WF3TlU26vyj,charge,pay_JC3WF3TlU26vyj,5.22,usd,5.22,0.43,4.79,usd,2026-08-09 17:07:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,card,Visa,order_37lc9py81kiMTh,RCPT-US-100189,1.000000
txn_F1nyC6tDZsjUrp,charge,pay_F1nyC6tDZsjUrp,13.13,usd,13.13,0.63,12.50,usd,2026-08-09 17:39:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,card,Visa,order_cjqUdkAevp2egV,RCPT-US-100109,1.000000
txn_FeRgpMPgxAFQ0F,charge,pay_FeRgpMPgxAFQ0F,8.95,usd,8.95,0.53,8.42,usd,2026-08-11 14:20:00,2026-08-11,Payment,charge,po_PlEVG0WrvEFtqJ,card,Discover,order_JZlCZBTToOFl9h,RCPT-US-100014,1.000000
txn_N43cKGUdUhYyLL,charge,pay_N43cKGUdUhYyLL,15.48,usd,15.48,0.08,15.40,usd,2026-08-09 18:47:00,2026-08-11,Payment,charge,po_6AThaLWRoH85MJ,ach,,order_JR9ZAxneGEwFb7,RCPT-US-100274,1.000000
txn_P7PGYSa5KD1uSJ,charge,pay_P7PGYSa5KD1uSJ,20.60,usd,20.60,0.11,20.49,usd,2026-08-10 07:16:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,ach,,order_oBczgVgIcAy18h,RCPT-US-100066,1.000000
txn_KIA7zPtJcGEoJ3,charge,pay_KIA7zPtJcGEoJ3,5.50,usd,5.50,0.44,5.06,usd,2026-08-10 07:33:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,Discover,order_qyRZzQ9ADp0j5W,RCPT-US-100038,1.000000
txn_BZLPKD6xGAnjq8,refund,rfnd_BZLPKD6xGAnjq8,5.50,usd,-2.75,0.00,-2.75,usd,2026-08-10 07:33:00,2026-08-12,Refund,refund,po_vehppuzUFDDc86,card,Discover,order_qyRZzQ9ADp0j5W,RCPT-US-100038,1.000000
txn_hJCqR6gULqTM5c,charge,pay_hJCqR6gULqTM5c,7.74,eur,8.27,0.76,7.51,usd,2026-08-10 08:13:00,2026-08-12,Payment (fx EUR->USD),charge,po_vehppuzUFDDc86,card,Visa,order_jO1mHHqhApmFzj,RCPT-US-100297,1.068200
txn_ucSmEHgaKwVJ7f,charge,pay_ucSmEHgaKwVJ7f,17.10,usd,17.10,0.73,16.37,usd,2026-08-10 09:50:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,American Express,order_aC9qEwjky40UVs,RCPT-US-100000,1.000000
txn_8TY2gMUYW89b5g,charge,pay_8TY2gMUYW89b5g,14.93,usd,14.93,0.68,14.25,usd,2026-08-10 10:30:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,Visa,order_6jfgqg6ybH6Rz1,RCPT-US-100386,1.000000
txn_V4Wnrvw0jbQctb,charge,pay_V4Wnrvw0jbQctb,17.75,usd,17.75,0.75,17.00,usd,2026-08-10 13:30:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,American Express,order_OWVxD4YTxtqNMA,RCPT-US-100325,1.000000
txn_YJ6h0vTXEJjUpb,charge,pay_YJ6h0vTXEJjUpb,13.63,usd,13.63,0.64,12.99,usd,2026-08-10 13:57:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,Visa,order_OHCFfUC3vZouRX,RCPT-US-100228,1.000000
txn_inyx8k1Oqcv1Uk,charge,pay_inyx8k1Oqcv1Uk,8.65,usd,8.65,0.52,8.13,usd,2026-08-10 14:34:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,MasterCard,order_Iw2XfcjK0Dp7GF,RCPT-US-100198,1.000000
txn_GYR4Hm3bc4uzQF,charge,pay_GYR4Hm3bc4uzQF,5.98,usd,5.98,0.45,5.53,usd,2026-08-10 15:32:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,MasterCard,order_ucpXGCf1uTNEpQ,RCPT-US-100177,1.000000
txn_OVOUxMzbQ5VBu1,charge,pay_OVOUxMzbQ5VBu1,6.75,usd,6.75,0.47,6.28,usd,2026-08-10 18:47:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,Visa,order_pTSAg59RINXHoX,RCPT-US-100232,1.000000
txn_uh6XWP9l5HRIxn,charge,pay_uh6XWP9l5HRIxn,8.16,usd,8.16,0.51,7.65,usd,2026-08-10 19:29:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,Discover,order_68NZdxykV6bVcR,RCPT-US-100377,1.000000
txn_pY4SIpt4tYn5Rt,charge,pay_pY4SIpt4tYn5Rt,30.70,usd,30.70,0.16,30.54,usd,2026-08-10 20:02:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,ach,,order_Exmm0gRmN5OTGX,RCPT-US-100133,1.000000
txn_EH19UNAdowIcRg,refund,rfnd_EH19UNAdowIcRg,30.70,usd,-15.35,0.00,-15.35,usd,2026-08-10 20:02:00,2026-08-12,Refund,refund,po_vehppuzUFDDc86,ach,,order_Exmm0gRmN5OTGX,RCPT-US-100133,1.000000
txn_ZTgt0BzYXIzeFB,charge,pay_ZTgt0BzYXIzeFB,6.53,usd,6.53,0.46,6.07,usd,2026-08-10 20:37:00,2026-08-12,Payment,charge,po_vehppuzUFDDc86,card,Visa,order_BJgOoF0FjMmhEI,RCPT-US-100209,1.000000
txn_GtsC0hIigGelvc,charge,pay_GtsC0hIigGelvc,14.78,usd,14.78,0.67,14.11,usd,2026-08-11 07:41:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,American Express,order_1UF1UsFHZGVDPQ,RCPT-US-100275,1.000000
txn_JGLuk1MKeliMcp,charge,pay_JGLuk1MKeliMcp,29.83,usd,29.83,0.16,29.67,usd,2026-08-11 09:41:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,ach,,order_gf1GB73McC4xpk,RCPT-US-100203,1.000000
txn_WD1IAEov4QbKDF,charge,pay_WD1IAEov4QbKDF,10.16,usd,10.16,0.55,9.61,usd,2026-08-11 09:53:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,wallet,,order_q1Y3gqSmPsSCdL,RCPT-US-100013,1.000000
txn_SRTEXiaxfhjkZA,charge,pay_SRTEXiaxfhjkZA,8.74,usd,8.74,0.52,8.22,usd,2026-08-13 07:45:00,2026-08-13,Payment,charge,po_g3xtV7KAqhHifg,card,American Express,order_je0qhpgmWGLsNI,RCPT-US-100380,1.000000
txn_fcJSPBusBbnNat,charge,pay_fcJSPBusBbnNat,8.84,usd,8.84,0.52,8.32,usd,2026-08-11 12:06:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,wallet,,order_ZQZeeNJBG3UXwS,RCPT-US-100370,1.000000
txn_MHR3bkl4xS0kpR,charge,pay_MHR3bkl4xS0kpR,6.35,usd,6.35,0.46,5.89,usd,2026-08-11 12:08:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,American Express,order_C1EN1pJjxUDFJf,RCPT-US-100291,1.000000
txn_PDCGkzo60tZ5D8,charge,pay_PDCGkzo60tZ5D8,11.45,usd,11.45,0.59,10.86,usd,2026-08-11 12:11:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,American Express,order_NfbfuKTmloFJsO,RCPT-US-100090,1.000000
txn_TTKoNcFJMlUHgS,charge,pay_TTKoNcFJMlUHgS,13.03,usd,13.03,0.63,12.40,usd,2026-08-11 12:49:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Discover,order_Lae1cxlfe8RehM,RCPT-US-100170,1.000000
txn_zsSXkkWZxh2JPC,charge,pay_zsSXkkWZxh2JPC,16.22,usd,16.22,0.71,15.51,usd,2026-08-11 13:32:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,MasterCard,order_7fX3GXodyFJUmB,RCPT-US-100061,1.000000
txn_LZaxdI1gdr0ibV,charge,pay_LZaxdI1gdr0ibV,6.47,usd,6.47,0.46,6.01,usd,2026-08-11 13:49:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Visa,order_JB2tLK4mChSuoH,RCPT-US-100362,1.000000
txn_wwijyok3HkQnGJ,charge,pay_wwijyok3HkQnGJ,17.37,usd,17.37,0.74,16.63,usd,2026-08-11 14:15:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Visa,order_4VU3aBiGGLt7ya,RCPT-US-100248,1.000000
txn_2QgaGwdbtaUZzh,charge,pay_2QgaGwdbtaUZzh,24.71,usd,24.71,0.92,23.79,usd,2026-08-13 12:02:00,2026-08-13,Payment,charge,po_g3xtV7KAqhHifg,card,MasterCard,order_2RD8gMtIxj7WMu,RCPT-US-100288,1.000000
txn_qhJhhSGDwojt6s,charge,pay_qhJhhSGDwojt6s,8.02,usd,8.02,0.50,7.52,usd,2026-08-11 16:48:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Discover,order_FZ42cBJI8BPjRh,RCPT-US-100326,1.000000
txn_tBEjIktiCu3cgb,charge,pay_tBEjIktiCu3cgb,8.09,usd,8.09,0.50,7.59,usd,2026-08-11 17:00:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,MasterCard,order_9U2MaaVhbXxNdo,RCPT-US-100367,1.000000
txn_aqteiwT7YWp2BO,charge,pay_aqteiwT7YWp2BO,4.07,usd,4.07,0.40,3.67,usd,2026-08-11 17:20:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Visa,order_fpnAf0KcldufXH,RCPT-US-100329,1.000000
txn_oPbFSvGbSON1Br,charge,pay_oPbFSvGbSON1Br,29.66,usd,29.66,1.05,28.61,usd,2026-08-11 17:30:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,American Express,order_zRRve0KywBqlD2,RCPT-US-100361,1.000000
txn_OgyCDxFG6kGRWK,charge,pay_OgyCDxFG6kGRWK,3.52,usd,3.52,0.39,3.13,usd,2026-08-11 18:45:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Discover,order_r8Hn5usmtkR3dE,RCPT-US-100399,1.000000
txn_B2Enus0HMI4fS9,charge,pay_B2Enus0HMI4fS9,30.86,aud,19.96,1.20,18.76,usd,2026-08-11 18:46:00,2026-08-13,Payment (fx AUD->USD),charge,po_xJo08M9HvfzuJM,card,MasterCard,order_z6yKryu7OE1Wnw,RCPT-US-100035,0.646800
txn_vDLtcj4Jc3JRaa,charge,pay_vDLtcj4Jc3JRaa,14.98,usd,14.98,0.68,14.30,usd,2026-08-11 19:14:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,MasterCard,order_PJBRk1SVzKQfGU,RCPT-US-100065,1.000000
txn_dAc3oYyAG98OZQ,charge,pay_dAc3oYyAG98OZQ,10.22,usd,10.22,0.56,9.66,usd,2026-08-11 19:18:00,2026-08-13,Payment,charge,po_xJo08M9HvfzuJM,card,Discover,order_PBlGdtalqgFPcS,RCPT-US-100214,1.000000
txn_EfvDM3doZTze9Y,charge,pay_EfvDM3doZTze9Y,39.61,cad,28.34,1.56,26.78,usd,2026-08-11 20:01:00,2026-08-13,Payment (fx CAD->USD),charge,po_xJo08M9HvfzuJM,wallet,,order_Too45keU5Wu1Tv,RCPT-US-100165,0.715400
txn_Pa65gRmm5Pb8dQ,charge,pay_Pa65gRmm5Pb8dQ,7.18,usd,7.18,0.48,6.70,usd,2026-08-12 07:20:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,card,American Express,order_802nzNIjpIzzjA,RCPT-US-100211,1.000000
txn_s8Zlu9lQIOT0w1,charge,pay_s8Zlu9lQIOT0w1,4.71,usd,4.71,0.03,4.68,usd,2026-08-12 07:23:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,ach,,order_BJo0iRtFVAegej,RCPT-US-100300,1.000000
txn_Uc7iM3VVAYy4sG,charge,pay_Uc7iM3VVAYy4sG,12.82,usd,12.82,0.62,12.20,usd,2026-08-12 07:34:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,card,MasterCard,order_xhNm71RUimY8J8,RCPT-US-100379,1.000000
txn_Xq5pLsOBmd5uFc,charge,pay_Xq5pLsOBmd5uFc,27.83,usd,27.83,0.15,27.68,usd,2026-08-12 08:24:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,ach,,order_N2CScI1MTvUlM8,RCPT-US-100150,1.000000
txn_OEeXg28vfrNn5N,refund,rfnd_OEeXg28vfrNn5N,27.83,usd,-27.83,0.00,-27.83,usd,2026-08-12 08:24:00,2026-08-14,Refund,refund,po_oInKDn5BtB6Tn8,ach,,order_N2CScI1MTvUlM8,RCPT-US-100150,1.000000
txn_JVOgGuJa8BRYok,charge,pay_JVOgGuJa8BRYok,12.51,usd,12.51,0.61,11.90,usd,2026-08-12 08:33:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,card,Discover,order_0FSNl4dUBEPsV8,RCPT-US-100328,1.000000
txn_fNkyKe373xR9wI,charge,pay_fNkyKe373xR9wI,11.06,usd,11.06,0.66,10.40,usd,2026-08-12 09:20:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,ach,,order_0TSFVAf35PKUrn,RCPT-US-100105,1.000000
txn_SwFn9tX1HXqipU,charge,pay_SwFn9tX1HXqipU,4.54,usd,4.54,0.41,4.13,usd,2026-08-12 10:55:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,card,American Express,order_IVr2HVKaB95XOZ,RCPT-US-100196,1.000000
txn_VTUtgGvU4DWtsh,charge,pay_VTUtgGvU4DWtsh,14.58,usd,14.58,0.67,13.91,usd,2026-08-12 11:21:00,2026-08-14,Payment,charge,po_oInKDn5BtB6Tn8,card,Visa,order_Zr3WwjjlXcRI4E,RCPT-US-100249,1.000000
