balance_transaction_id,type,source_id,customer_facing_amount,customer_facing_currency,gross,fee,net,currency,created_utc,available_on_utc,description,reporting_category,automatic_payout_id,payment_method_type,card_brand,order_id,order_receipt,fx_rate
txn_JgvMi4horcyZd0,charge,pay_JgvMi4horcyZd0,45.29,eur,45.29,0.45,44.84,eur,2026-08-07 15:28:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,sepa,,order_Lf4qOqQ1AEFoLI,RCPT-EU-100231,1.000000
txn_jdcwW3sRBfkccT,charge,pay_jdcwW3sRBfkccT,26.67,eur,26.67,0.06,26.61,eur,2026-08-10 12:08:00,2026-08-10,Payment,charge,po_fevLD8X7zOIfXA,card,Visa,order_Sb3mEUtBqSqAaW,RCPT-EU-100224,1.000000
txn_6cuNne75hlMrnR,charge,pay_6cuNne75hlMrnR,17.54,eur,17.54,0.19,17.35,eur,2026-08-07 16:14:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,wallet,,order_16pMxSokaoHVkJ,RCPT-EU-100169,1.000000
txn_Qch3i4oAoOeIbg,charge,pay_Qch3i4oAoOeIbg,18.48,eur,18.48,0.04,18.44,eur,2026-08-10 12:17:00,2026-08-10,Payment,charge,po_fevLD8X7zOIfXA,card,Visa,order_wlYK1X4PAipscQ,RCPT-EU-100055,1.000000
txn_qaGs76y0hbggLO,charge,pay_qaGs76y0hbggLO,14.17,eur,14.17,0.38,13.79,eur,2026-08-09 12:18:00,2026-08-10,Payment,charge,po_fevLD8X7zOIfXA,sepa,,order_7hRlVQDFJbW0di,RCPT-EU-100278,1.000000
txn_VHy1NpCtFqxpc7,charge,pay_VHy1NpCtFqxpc7,28.70,eur,28.70,0.41,28.29,eur,2026-08-08 17:20:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,sepa,,order_QXOxHo91rto7mE,RCPT-EU-100065,1.000000
txn_aEppa72A0dVZiL,charge,pay_aEppa72A0dVZiL,27.48,eur,27.48,0.41,27.07,eur,2026-08-09 17:58:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,sepa,,order_ruwOHeoFSRkztL,RCPT-EU-100059,1.000000
txn_gtkO5OgiNoVgr2,charge,pay_gtkO5OgiNoVgr2,30.43,eur,30.43,0.07,30.36,eur,2026-08-09 18:04:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,card,Discover,order_n3obJEEXNKb0aR,RCPT-EU-100089,1.000000
txn_0ROfvPXEIzSROX,charge,pay_0ROfvPXEIzSROX,23.81,eur,23.81,0.05,23.76,eur,2026-08-10 14:25:00,2026-08-10,Payment,charge,po_fevLD8X7zOIfXA,card,American Express,order_4mdxK0Pj3KKy3p,RCPT-EU-100135,1.000000
txn_jBV8skVPlbClTq,charge,pay_jBV8skVPlbClTq,54.21,eur,54.21,0.47,53.74,eur,2026-08-08 18:44:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,sepa,,order_bDq6wcWfrB7NcW,RCPT-EU-100296,1.000000
txn_HzRmU01cnB9HOB,charge,pay_HzRmU01cnB9HOB,18.89,eur,18.89,0.04,18.85,eur,2026-08-09 18:52:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,card,American Express,order_nu7HB2OllCO23d,RCPT-EU-100301,1.000000
txn_CyiZSnkAxtHbEA,charge,pay_CyiZSnkAxtHbEA,41.09,eur,41.09,0.29,40.80,eur,2026-08-07 18:53:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,ideal,,order_Doi8vwR4uZ3Zfe,RCPT-EU-100074,1.000000
txn_CzcQp5OYd6yBBb,charge,pay_CzcQp5OYd6yBBb,63.42,eur,63.42,0.29,63.13,eur,2026-08-09 18:58:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,ideal,,order_E3zfsXP6KZOrlf,RCPT-EU-100349,1.000000
txn_BjJAKwfx9Fc0SF,charge,pay_BjJAKwfx9Fc0SF,54.25,gbp,61.94,1.37,60.57,eur,2026-08-09 19:09:00,2026-08-10,Payment (fx GBP->EUR),charge,po_kjiJm7CG3fzNPh,card,Visa,order_NtnQZlnd9dpstx,RCPT-EU-100133,1.141835
txn_66kgM1ntNQ0KOp,charge,pay_66kgM1ntNQ0KOp,12.95,eur,12.95,0.29,12.66,eur,2026-08-09 19:46:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,ideal,,order_Tsq1LlXkcyPrth,RCPT-EU-100143,1.000000
txn_a40qewj4QiRsFY,charge,pay_a40qewj4QiRsFY,23.20,eur,23.20,0.05,23.15,eur,2026-08-10 16:20:00,2026-08-10,Payment,charge,po_fevLD8X7zOIfXA,card,Visa,order_N5Q2JgXHndHRkx,RCPT-EU-100004,1.000000
txn_JSGaILXi352Mht,charge,pay_JSGaILXi352Mht,10.76,eur,10.76,0.02,10.74,eur,2026-08-08 16:29:00,2026-08-10,Payment,charge,po_fevLD8X7zOIfXA,card,Discover,order_1aGblihOmeT8eB,RCPT-EU-100183,1.000000
txn_MyvLJlErwNnRQx,charge,pay_MyvLJlErwNnRQx,28.21,eur,28.21,0.06,28.15,eur,2026-08-07 20:34:00,2026-08-10,Payment,charge,po_kjiJm7CG3fzNPh,card,American Express,order_QF2KtgsKRMm4U5,RCPT-EU-100100,1.000000
txn_4I32xadDzAsv6A,charge,pay_4I32xadDzAsv6A,57.38,eur,57.38,0.12,57.26,eur,2026-08-10 08:40:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,card,Discover,order_eQ4AZysH4Coor4,RCPT-EU-100211,1.000000
txn_pIQmI9mE11KFHj,charge,pay_pIQmI9mE11KFHj,17.48,eur,17.48,0.04,17.44,eur,2026-08-10 13:09:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,card,Discover,order_SMoAuZg7L5vmjA,RCPT-EU-100260,1.000000
txn_waf5vakXJBscqN,charge,pay_waf5vakXJBscqN,36.20,eur,36.20,0.91,35.29,eur,2026-08-10 14:02:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,card,Visa,order_BWGAyN3M3v3fAn,RCPT-EU-100273,1.000000
txn_KNTz1yHJKI0lqH,charge,pay_KNTz1yHJKI0lqH,28.89,eur,28.89,0.41,28.48,eur,2026-08-11 10:42:00,2026-08-11,Payment,charge,po_CbQ8iWOrjAzerS,sepa,,order_n1bwgMzKhriplm,RCPT-EU-100011,1.000000
txn_OasPJnXIWijcK0,charge,pay_OasPJnXIWijcK0,34.06,eur,34.06,0.07,33.99,eur,2026-08-11 10:56:00,2026-08-11,Payment,charge,po_CbQ8iWOrjAzerS,card,Visa,order_h40YPBTP0eloyB,RCPT-EU-100290,1.000000
txn_L4EDQI247GZ0En,charge,pay_L4EDQI247GZ0En,24.65,eur,24.65,0.05,24.60,eur,2026-08-10 15:23:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,card,Discover,order_MA7aICa2EHf9W5,RCPT-EU-100051,1.000000
txn_coNLUN6UH7mBrB,charge,pay_coNLUN6UH7mBrB,35.85,eur,35.85,0.43,35.42,eur,2026-08-10 16:52:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,sepa,,order_xpDcaCRgBhWr1Y,RCPT-EU-100331,1.000000
txn_QYPVVejKpnPuiw,charge,pay_QYPVVejKpnPuiw,27.45,eur,27.45,0.06,27.39,eur,2026-08-10 17:46:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,card,Discover,order_VzGjjESgKvIlfG,RCPT-EU-100335,1.000000
txn_jAUpTvwQJoefo6,charge,pay_jAUpTvwQJoefo6,57.70,eur,57.70,0.48,57.22,eur,2026-08-10 18:18:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,sepa,,order_SxNHdtIJKJqdjZ,RCPT-EU-100203,1.000000
txn_4t1anBojjdWqeF,charge,pay_4t1anBojjdWqeF,42.61,eur,42.61,0.45,42.16,eur,2026-08-10 19:30:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,sepa,,order_HOY7AgKT82IjYr,RCPT-EU-100332,1.000000
txn_dFbgehMNMXYejB,charge,pay_dFbgehMNMXYejB,51.61,eur,51.61,0.29,51.32,eur,2026-08-10 20:34:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,ideal,,order_JkGEDjRDVLQdQw,RCPT-EU-100047,1.000000
txn_bJPSsGP2OBPOZq,charge,pay_bJPSsGP2OBPOZq,58.30,eur,58.30,0.13,58.17,eur,2026-08-10 20:49:00,2026-08-11,Payment,charge,po_rvDgV1jRnpQYdV,card,American Express,order_7mreZrLryP2L20,RCPT-EU-100295,1.000000
txn_QDl3KqtohaXHiz,charge,pay_QDl3KqtohaXHiz,66.64,eur,66.64,0.50,66.14,eur,2026-08-11 09:04:00,2026-08-12,Payment,charge,po_EpLcfGD33gjjAa,sepa,,order_aPdSlImNLGnlxC,RCPT-EU-100111,1.000000
txn_5pGxlBdqTh7BiL,charge,pay_5pGxlBdqTh7BiL,3068.37,inr,33.05,1.02,32.03,eur,2026-08-11 09:52:00,2026-08-12,Payment (fx INR->EUR),charge,po_EpLcfGD33gjjAa,wallet,,order_QTONqX0BKQ1i1A,RCPT-EU-100339,0.010771
txn_LKySe3JKUmW2m5,charge,pay_LKySe3JKUmW2m5,13.29,eur,13.29,0.14,13.15,eur,2026-08-11 10:33:00,2026-08-12,Payment,charge,po_EpLcfGD33gjjAa,wallet,,order_ggobZuvNi0W2jg,RCPT-EU-100034,1.000000
txn_t1GJajdB2vsRWr,charge,pay_t1GJajdB2vsRWr,22.06,eur,22.06,0.05,22.01,eur,2026-08-12 08:53:00,2026-08-12,Payment,charge,po_sXSkEiOtoycnqS,card,American Express,order_dFMbTjcJCTKroj,RCPT-EU-100098,1.000000
txn_giYaHRWGPTz8KV,refund,rfnd_giYaHRWGPTz8KV,22.06,eur,-22.06,0.00,-22.06,eur,2026-08-12 08:53:00,2026-08-12,Refund,refund,po_sXSkEiOtoycnqS,card,American Express,order_dFMbTjcJCTKroj,RCPT-EU-100098,1.000000
txn_ZRPmqa0cXDymGP,charge,pay_ZRPmqa0cXDymGP,38.40,eur,38.40,0.08,38.32,eur,2026-08-12 09:21:00,2026-08-12,Payment,charge,po_sXSkEiOtoycnqS,card,MasterCard,order_kr4IaaklJLcGHY,RCPT-EU-100056,1.000000
txn_9GxA9i8aGj74ut,charge,pay_9GxA9i8aGj74ut,24.90,eur,24.90,0.05,24.85,eur,2026-08-11 14:10:00,2026-08-12,Payment,charge,po_EpLcfGD33gjjAa,card,American Express,order_UFASS6SbAOLixx,RCPT-EU-100257,1.000000
txn_2wxYfTLpyHcEuD,charge,pay_2wxYfTLpyHcEuD,23.66,eur,23.66,0.76,22.90,eur,2026-08-12 13:24:00,2026-08-12,Payment,charge,po_sXSkEiOtoycnqS,card,Visa,order_gO9zds2w1Blw3O,RCPT-EU-100218,1.000000
txn_CqSc0LZ0Xkf9Bi,charge,pay_CqSc0LZ0Xkf9Bi,26.44,chf,26.39,0.59,25.80,eur,2026-08-11 17:27:00,2026-08-12,Payment (fx CHF->EUR),charge,po_EpLcfGD33gjjAa,card,American Express,order_5nob0mL6cMqxbE,RCPT-EU-100007,0.997982
txn_hiToBLpDkeFU8A,charge,pay_hiToBLpDkeFU8A,18.69,eur,18.69,0.29,18.40,eur,2026-08-12 14:14:00,2026-08-12,Payment,charge,po_sXSkEiOtoycnqS,ideal,,order_By8ZYMunYqv7pt,RCPT-EU-100240,1.000000
txn_gifzSJe0YnpViJ,charge,pay_gifzSJe0YnpViJ,16.18,eur,16.18,0.04,16.14,eur,2026-08-11 20:13:00,2026-08-12,Payment,charge,po_EpLcfGD33gjjAa,card,Discover,order_UglS2A00tvZ5Sw,RCPT-EU-100041,1.000000
txn_WbTdOKlvNgVGJc,charge,pay_WbTdOKlvNgVGJc,35.49,eur,35.49,2.14,33.35,eur,2026-08-11 20:20:00,2026-08-12,Payment,charge,po_EpLcfGD33gjjAa,card,American Express,order_RdxqS7HqBgPgg4,RCPT-EU-100050,1.000000
txn_4cpd0O5E29KLeX,charge,pay_4cpd0O5E29KLeX,30.92,eur,30.92,1.38,29.54,eur,2026-08-11 20:30:00,2026-08-12,Payment,charge,po_EpLcfGD33gjjAa,card,American Express,order_OqTNMBQvSN7sOl,RCPT-EU-100144,1.000000
txn_mEwlzgdiwH7Ebe,charge,pay_mEwlzgdiwH7Ebe,22.63,eur,22.63,0.40,22.23,eur,2026-08-12 17:42:00,2026-08-12,Payment,charge,po_sXSkEiOtoycnqS,sepa,,order_rJpzTHnBwhmNip,RCPT-EU-100008,1.000000
txn_SByUYDMtP25rUm,charge,pay_SByUYDMtP25rUm,11.79,eur,11.79,0.03,11.76,eur,2026-08-12 20:16:00,2026-08-13,Payment,charge,po_K2Lcmywr6pZSqM,card,MasterCard,order_3N2uVl63XPxER1,RCPT-EU-100346,1.000000
txn_xKl42y8gyGEsIP,charge,pay_xKl42y8gyGEsIP,33.50,eur,33.50,0.07,33.43,eur,2026-08-12 06:10:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,card,American Express,order_rPMR1grWgUksON,RCPT-EU-100168,1.000000
txn_JDqsjySyomjqwv,charge,pay_JDqsjySyomjqwv,21.61,eur,21.61,0.40,21.21,eur,2026-08-12 06:27:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,sepa,,order_nMiUWrS4YistEw,RCPT-EU-100227,1.000000
txn_a76Yp4LBlGsQI4,charge,pay_a76Yp4LBlGsQI4,15.40,eur,15.40,0.38,15.02,eur,2026-08-12 09:11:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,sepa,,order_F9783jk3d4hMSb,RCPT-EU-100120,1.000000
txn_rj8QkFxLf2R7YO,charge,pay_rj8QkFxLf2R7YO,40.84,eur,40.84,0.09,40.75,eur,2026-08-12 09:19:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,card,MasterCard,order_oIJpRmOACOUMbS,RCPT-EU-100287,1.000000
txn_ukjStLxpzXtJP4,charge,pay_ukjStLxpzXtJP4,8.10,eur,8.10,0.09,8.01,eur,2026-08-13 06:12:00,2026-08-13,Payment,charge,po_K2Lcmywr6pZSqM,wallet,,order_2Kpcw7I3DVJLhK,RCPT-EU-100108,1.000000
txn_6EyKPB8rf6J4HX,charge,pay_6EyKPB8rf6J4HX,16.64,eur,16.64,0.29,16.35,eur,2026-08-13 07:44:00,2026-08-13,Payment,charge,po_K2Lcmywr6pZSqM,ideal,,order_PxTPLPKrZJpKKW,RCPT-EU-100283,1.000000
txn_dPGz8hHagLVYSx,charge,pay_dPGz8hHagLVYSx,11.31,eur,11.31,0.02,11.29,eur,2026-08-13 09:26:00,2026-08-13,Payment,charge,po_K2Lcmywr6pZSqM,card,American Express,order_HwDwD3PEFL2KmK,RCPT-EU-100238,1.000000
txn_XeVeKcngg28Spy,charge,pay_XeVeKcngg28Spy,16.78,eur,16.78,0.39,16.39,eur,2026-08-12 14:39:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,sepa,,order_olMRJkeBHaA0aE,RCPT-EU-100117,1.000000
txn_0o75QaW5aCQhqN,charge,pay_0o75QaW5aCQhqN,13.35,eur,13.35,0.03,13.32,eur,2026-08-13 12:19:00,2026-08-13,Payment,charge,po_K2Lcmywr6pZSqM,card,American Express,order_W1AGTt4fg5VEGB,RCPT-EU-100113,1.000000
txn_844lqMuNceYa7p,charge,pay_844lqMuNceYa7p,8.35,eur,8.35,0.02,8.33,eur,2026-08-12 17:19:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,card,MasterCard,order_7xYc8OHet0rzFS,RCPT-EU-100078,1.000000
txn_N0uJXs5P0RxC9D,charge,pay_N0uJXs5P0RxC9D,32.33,eur,32.33,0.07,32.26,eur,2026-08-12 17:28:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,card,MasterCard,order_yPGeDRg2gAqQ7w,RCPT-EU-100303,1.000000
txn_CdCGZSblnU8iHK,charge,pay_CdCGZSblnU8iHK,35.11,eur,35.11,0.29,34.82,eur,2026-08-12 19:57:00,2026-08-13,Payment,charge,po_dEqeoqp9h1y1mN,ideal,,order_9ttTIprYHuEfqG,RCPT-EU-100070,1.000000
txn_egIN9OMqwrCCz4,charge,pay_egIN9OMqwrCCz4,74.29,eur,74.29,0.16,74.13,eur,2026-08-13 16:03:00,2026-08-13,Payment,charge,po_K2Lcmywr6pZSqM,card,American Express,order_MrFNKbqnaiWQDn,RCPT-EU-100152,1.000000
txn_gZu1PSC3POV9xK,charge,pay_gZu1PSC3POV9xK,24.84,eur,24.84,0.05,24.79,eur,2026-08-13 06:19:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,Visa,order_AByq6gMq988V0I,RCPT-EU-100254,1.000000
txn_nUb8lvKlfwi4y3,charge,pay_nUb8lvKlfwi4y3,59.89,chf,59.77,1.33,58.44,eur,2026-08-13 06:25:00,2026-08-14,Payment (fx CHF->EUR),charge,po_8XSW4Bt8vuEErX,card,MasterCard,order_A2xkw0h1rWfC3H,RCPT-EU-100272,0.997982
txn_SZAThpeYS1oKFI,refund,rfnd_SZAThpeYS1oKFI,59.89,chf,-59.77,0.00,-59.77,eur,2026-08-13 06:25:00,2026-08-14,Refund (fx CHF->EUR),refund,po_8XSW4Bt8vuEErX,card,MasterCard,order_A2xkw0h1rWfC3H,RCPT-EU-100272,0.997982
txn_AJOKUpSdWpiqNL,charge,pay_AJOKUpSdWpiqNL,29.66,eur,29.66,0.32,29.34,eur,2026-08-13 07:59:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,wallet,,order_0bn7I5WKHOfycn,RCPT-EU-100091,1.000000
txn_yDDPehmeZCu5wO,charge,pay_yDDPehmeZCu5wO,42.50,eur,42.50,0.09,42.41,eur,2026-08-13 08:53:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,Discover,order_PEgOrTN2XfpPUR,RCPT-EU-100284,1.000000
txn_BW9BqgEWCJwEt4,charge,pay_BW9BqgEWCJwEt4,32.78,eur,32.78,0.07,32.71,eur,2026-08-13 09:56:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,MasterCard,order_k35JD5nhkU1vYP,RCPT-EU-100305,1.000000
txn_8dJsTwRGUtf60P,charge,pay_8dJsTwRGUtf60P,24.01,eur,24.01,0.05,23.96,eur,2026-08-13 14:07:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,MasterCard,order_LluubikRgMm3Lr,RCPT-EU-100024,1.000000
txn_jpxXbO93tu2NX5,charge,pay_jpxXbO93tu2NX5,15.59,eur,15.59,0.03,15.56,eur,2026-08-13 14:45:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,Visa,order_GuRb21D5d7zwUV,RCPT-EU-100323,1.000000
txn_ohE98tzw6zKtBd,charge,pay_ohE98tzw6zKtBd,37.01,chf,36.94,0.82,36.12,eur,2026-08-14 11:24:00,2026-08-14,Payment (fx CHF->EUR),charge,po_wQ8tQUWA72VXp1,card,Discover,order_RFPkBJollTXHvk,RCPT-EU-100026,0.997982
txn_wYT0gLzygmlQXV,charge,pay_wYT0gLzygmlQXV,16.87,gbp,19.26,0.82,18.44,eur,2026-08-13 17:29:00,2026-08-14,Payment (fx GBP->EUR),charge,po_8XSW4Bt8vuEErX,card,MasterCard,order_fE4io1xtnBelcS,RCPT-EU-100344,1.141835
txn_PVVcMZOMPNQKAT,charge,pay_PVVcMZOMPNQKAT,36.12,eur,36.12,0.08,36.04,eur,2026-08-13 18:09:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,Visa,order_ZTzFmOAhFrw1dC,RCPT-EU-100340,1.000000
txn_geYMCrsjYuOW4N,charge,pay_geYMCrsjYuOW4N,32.41,eur,32.41,0.07,32.34,eur,2026-08-13 18:59:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,Visa,order_WubBdXaFb99f1G,RCPT-EU-100314,1.000000
txn_685NQmcuAnGFWA,charge,pay_685NQmcuAnGFWA,25.37,eur,25.37,0.06,25.31,eur,2026-08-13 19:42:00,2026-08-14,Payment,charge,po_8XSW4Bt8vuEErX,card,MasterCard,order_XvsYIGcK1NHkNe,RCPT-EU-100069,1.000000
txn_BNVY7lPa70r6Lo,charge,pay_BNVY7lPa70r6Lo,47.47,usd,42.68,0.94,41.74,eur,2026-08-13 19:57:00,2026-08-14,Payment (fx USD->EUR),charge,po_8XSW4Bt8vuEErX,card,Discover,order_NG145dP4OBpYZd,RCPT-EU-100137,0.899082
txn_JwbvMHPcXSg73W,charge,pay_JwbvMHPcXSg73W,59.18,gbp,67.57,2.08,65.49,eur,2026-08-13 19:57:00,2026-08-14,Payment (fx GBP->EUR),charge,po_8XSW4Bt8vuEErX,wallet,,order_UuVGrhSDmkLHej,RCPT-EU-100244,1.141835
txn_4HDChkQbdq2DYX,charge,pay_4HDChkQbdq2DYX,16.64,eur,16.64,0.04,16.60,eur,2026-08-14 18:16:00,2026-08-14,Payment,charge,po_wQ8tQUWA72VXp1,card,American Express,order_7gxtNovxZXVDcn,RCPT-EU-100146,1.000000
txn_z5aDO7JBc1j12n,charge,pay_z5aDO7JBc1j12n,1851.24,inr,19.94,0.44,19.50,eur,2026-08-16 06:00:00,2026-08-17,Payment (fx INR->EUR),charge,po_u884XFQWsn9njF,card,Visa,order_J1xlFX940Baxv2,RCPT-EU-100259,0.010771
txn_Gb3DnpDcezG7c7,charge,pay_Gb3DnpDcezG7c7,222.15,eur,222.15,0.48,221.67,eur,2026-08-15 06:09:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,Discover,order_nV6BAG2eqQ2S09,RCPT-EU-100096,1.000000
txn_LsQlUu6UeHJENx,charge,pay_LsQlUu6UeHJENx,17.27,eur,17.27,0.64,16.63,eur,2026-08-14 06:42:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,Discover,order_TN0dABPsuuF5lt,RCPT-EU-100058,1.000000
txn_pqhTQWfzt2tzEd,charge,pay_pqhTQWfzt2tzEd,10.44,eur,10.44,0.02,10.42,eur,2026-08-16 07:00:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,Discover,order_nKfsuy0k9kHLdh,RCPT-EU-100226,1.000000
txn_EfUkuFgECwkUWY,charge,pay_EfUkuFgECwkUWY,29.47,eur,29.47,0.42,29.05,eur,2026-08-15 07:05:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,sepa,,order_zuw6z0MAW6uihk,RCPT-EU-100145,1.000000
txn_bMuRRlzkEVImCK,charge,pay_bMuRRlzkEVImCK,20.88,eur,20.88,0.05,20.83,eur,2026-08-14 08:03:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,Visa,order_q8YxpUH7cA1kfD,RCPT-EU-100060,1.000000
txn_fapveG1s1FhAex,charge,pay_fapveG1s1FhAex,13.14,eur,13.14,0.03,13.11,eur,2026-08-16 08:51:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,MasterCard,order_5ikmrSYJpkgThZ,RCPT-EU-100083,1.000000
txn_UP5RNJiw1Hf14j,charge,pay_UP5RNJiw1Hf14j,27.20,eur,27.20,0.06,27.14,eur,2026-08-15 08:51:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,MasterCard,order_rCtZeEsdix1V5Y,RCPT-EU-100236,1.000000
txn_l0G3CNJYiERPF3,charge,pay_l0G3CNJYiERPF3,38.24,eur,38.24,0.44,37.80,eur,2026-08-16 09:58:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,sepa,,order_pEzppunMrgvuz7,RCPT-EU-100162,1.000000
txn_qwqjIdpiOU04J3,charge,pay_qwqjIdpiOU04J3,2673.80,inr,28.80,0.64,28.16,eur,2026-08-15 10:05:00,2026-08-17,Payment (fx INR->EUR),charge,po_u884XFQWsn9njF,card,American Express,order_KIBER2JCWBX1kK,RCPT-EU-100292,0.010771
txn_j2znk852FvZgi0,charge,pay_j2znk852FvZgi0,5738.46,inr,61.81,1.37,60.44,eur,2026-08-15 10:44:00,2026-08-17,Payment (fx INR->EUR),charge,po_u884XFQWsn9njF,card,MasterCard,order_S0A3fqS11l3o4R,RCPT-EU-100246,0.010771
txn_HUDAhfepje5DrI,charge,pay_HUDAhfepje5DrI,31.05,eur,31.05,0.29,30.76,eur,2026-08-16 07:03:00,2026-08-17,Payment,charge,po_ZlCX37RjRuaVYW,ideal,,order_tpF3AqFvJDRCFA,RCPT-EU-100210,1.000000
txn_BoZaKcLIPq2xH8,charge,pay_BoZaKcLIPq2xH8,24.58,eur,24.58,0.05,24.53,eur,2026-08-15 11:14:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,Discover,order_doyriBWanxoYKr,RCPT-EU-100269,1.000000
txn_zSGudACQY6HkKt,refund,rfnd_zSGudACQY6HkKt,24.58,eur,-24.58,0.00,-24.58,eur,2026-08-15 11:14:00,2026-08-17,Refund,refund,po_u884XFQWsn9njF,card,Discover,order_doyriBWanxoYKr,RCPT-EU-100269,1.000000
txn_IQ58N9bp6q1WMA,charge,pay_IQ58N9bp6q1WMA,68.45,eur,68.45,0.50,67.95,eur,2026-08-16 11:20:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,sepa,,order_fCHVdHUTuz7ZkA,RCPT-EU-100159,1.000000
txn_7dqwYi6l7LJMhk,charge,pay_7dqwYi6l7LJMhk,24.38,eur,24.38,0.05,24.33,eur,2026-08-16 07:24:00,2026-08-17,Payment,charge,po_ZlCX37RjRuaVYW,card,MasterCard,order_5vrlH34EQ24zY1,RCPT-EU-100118,1.000000
txn_d24VwyeNfTZcBw,charge,pay_d24VwyeNfTZcBw,29.43,eur,29.43,0.29,29.14,eur,2026-08-15 11:32:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,ideal,,order_sqAnQaGI7XpbBO,RCPT-EU-100160,1.000000
txn_mQNDt5kymZKvov,charge,pay_mQNDt5kymZKvov,49.39,eur,49.39,0.11,49.28,eur,2026-08-15 07:34:00,2026-08-17,Payment,charge,po_ZlCX37RjRuaVYW,card,Visa,order_M9BcRJI0wwEzR7,RCPT-EU-100182,1.000000
txn_vzFAT3nLB3bIeu,charge,pay_vzFAT3nLB3bIeu,19.35,eur,19.35,0.39,18.96,eur,2026-08-16 07:37:00,2026-08-17,Payment,charge,po_ZlCX37RjRuaVYW,sepa,,order_VYT6qkwzoWxYQs,RCPT-EU-100025,1.000000
txn_2FRLHBnnO5Xb54,charge,pay_2FRLHBnnO5Xb54,24.25,eur,24.25,0.26,23.99,eur,2026-08-16 11:45:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,wallet,,order_1PmF0ohsQQ87MN,RCPT-EU-100015,1.000000
txn_4QFuwg1NcrPUNl,charge,pay_4QFuwg1NcrPUNl,28.69,eur,28.69,0.06,28.63,eur,2026-08-15 11:45:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,Discover,order_63JzDrQJ3cnjjH,RCPT-EU-100294,1.000000
txn_gK6b924wtubKGR,charge,pay_gK6b924wtubKGR,21.71,eur,21.71,0.05,21.66,eur,2026-08-15 11:47:00,2026-08-17,Payment,charge,po_u884XFQWsn9njF,card,MasterCard,order_V7Aqt6HnkDh3LG,RCPT-EU-100191,1.000000
txn_Edy0H5oU7Weh85,charge,pay_Edy0H5oU7Weh85,13.57,gbp,15.49,0.34,15.15,eur,2026-08-15 07:50:00,2026-08-17,Payment (fx GBP->EUR),charge,po_ZlCX37RjRuaVYW,card,MasterCard,order_VL7py6uumZo6fs,RCPT-EU-100233,1.141835
