entity_id,type,debit,credit,amount,currency,fee,tax,on_hold,settled,created_at,settled_at,settlement_id,posted_at,credit_type,description,notes,payment_id,settlement_utr,order_id,order_receipt,method,card_network,card_issuer,card_type,dispute_id
pay_4Bv3aYavhNYRVw,payment,0,94800,94800,INR,0,0,False,True,1785996300,1786341900,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_DfRk9XIrghoy32,RCPT-IN-100022,upi,,,,
pay_DxBKjEm3WcqDhY,payment,0,78700,78700,INR,0,0,False,True,1786169100,1786341900,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_1cWvwGhO9rv7Ja,RCPT-IN-100080,upi,,,,
pay_TSAg59RINXHoXV,payment,0,28446,28700,INR,215,39,False,True,1786169940,1786342740,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_HgLbQFl7cfTXhh,RCPT-IN-100254,upi,,,,
pay_djHFQ8v85u5YeO,payment,0,75339,75800,INR,391,70,False,True,1786000680,1786346280,setl_RdPpua6EWnlpO9,,default,Payment via CARD,,,145442649762,order_9LmzSwdZtMuyIv,RCPT-IN-100177,card,MasterCard,ICIC,debit,
pay_Ltcj4Jc3JRaaPJ,payment,0,138154,139000,INR,717,129,False,True,1786174620,1786347420,setl_RdPpua6EWnlpO9,,default,Payment via CARD,,,145442649762,order_BRk1SVzKQfGUd5,RCPT-IN-100071,card,Visa,SBIN,credit,
pay_95238yRZ7duMud,payment,0,27100,27100,INR,0,0,False,True,1786175040,1786347840,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_o8fFxZhMw2sThf,RCPT-IN-100369,upi,,,,
pay_vvpQZpPTejqZHK,payment,0,149400,149400,INR,0,0,False,True,1786002960,1786348560,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_pKENg5zfjOc6Vw,RCPT-IN-100021,upi,,,,
pay_DNBmJaDtDLZc5t,payment,0,194184,195600,INR,1200,216,False,True,1786175760,1786348560,setl_RdPpua6EWnlpO9,,default,Payment via NETBANKING,,,145442649762,order_4UuHF7KVMLp7hv,RCPT-IN-100026,netbanking,,,,
pay_S0N8sOfKH8oxFf,payment,0,115500,115500,INR,0,0,False,True,1786003620,1786349220,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_ysjyGoUWGZ7Z54,RCPT-IN-100048,upi,,,,
pay_nWNCXVJCNQCmup,payment,0,117425,118100,INR,572,103,False,True,1786003680,1786349280,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_6N0A0UarXLnTEN,RCPT-IN-100032,upi,,,,
pay_uwFSojtfdq74Q6,payment,0,66294,66700,INR,344,62,False,True,1786176960,1786349760,setl_RdPpua6EWnlpO9,,default,Payment via CARD,,,145442649762,order_9DtCADA4pr0nFY,RCPT-IN-100063,card,MasterCard,SBIN,debit,
pay_JRYREgQWkkhl9I,payment,0,232949,242619,INR,8935,735,False,True,1786177560,1786350360,setl_RdPpua6EWnlpO9,,default,Payment (EUR) via WALLET,,,145442649762,order_sC6j5xG3Mxboko,RCPT-IN-100105,wallet,,,,
pay_nkpN6wuwyF6B1D,payment,0,104100,104100,INR,0,0,False,True,1786092840,1786352040,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_tuBqrI26bz4DLn,RCPT-IN-100155,upi,,,,
pay_FJZlCZBTToOFl9,payment,0,33100,33100,INR,0,0,False,True,1786180740,1786353540,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_h2wJq5ty4mYwUu,RCPT-IN-100015,upi,,,,
pay_eQd78dyuIEzcoU,payment,0,104400,104400,INR,0,0,False,True,1786008300,1786353900,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_GNRqyXEHteeQLg,RCPT-IN-100163,upi,,,,
pay_0wTZ2eZJxX5Db0,payment,0,182700,182700,INR,0,0,False,True,1786009320,1786354920,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_6pQL6hVrNYR0II,RCPT-IN-100266,upi,,,,
pay_v2fYcTLiTzJbkY,payment,0,44900,44900,INR,0,0,False,True,1786341300,1786355700,setl_itCHYa2Jtifl6o,,default,Payment via UPI,,,767105342567,order_lOF06VU1m1P9UN,RCPT-IN-100082,upi,,,,
rfnd_5fT6ixTinbh0hu,refund,22450,0,22450,INR,0,0,False,True,1786341300,1786355700,setl_itCHYa2Jtifl6o,,default,Refund via UPI,,rfnd_5fT6ixTinbh0hu,767105342567,order_lOF06VU1m1P9UN,RCPT-IN-100082,upi,,,,
pay_yfzdbfoPu63LPx,payment,0,36200,36200,INR,0,0,False,True,1786096860,1786356060,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_CYnmwkpvUTmrMX,RCPT-IN-100363,upi,,,,
pay_tPAgscI7pWsTI4,payment,0,70100,70100,INR,0,0,False,True,1786099740,1786358940,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_tJlkPVo0Hjbw8K,RCPT-IN-100094,upi,,,,
pay_UQosG5aPyZttoK,payment,0,150828,158115,INR,7140,147,False,True,1786187760,1786360560,setl_RdPpua6EWnlpO9,,default,Payment (SGD) via CARD,,,145442649762,order_Q2bedBn2ahrq73,RCPT-IN-100052,card,Discover,HDFC,debit,
pay_nCQvtsU7RTAuwm,payment,0,69784,71200,INR,1200,216,False,True,1786102440,1786361640,setl_RdPpua6EWnlpO9,,default,Payment via NETBANKING,,,145442649762,order_6zo88EB0OGet9d,RCPT-IN-100028,netbanking,,,,
pay_8WD5j5B16DQygt,payment,0,108500,108500,INR,0,0,False,True,1786189440,1786362240,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_vpweDGJUwA8Mrv,RCPT-IN-100069,upi,,,,
pay_eg8Psh4487Q7j5,payment,0,81600,81600,INR,0,0,False,True,1786103220,1786362420,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_8M1cIaHZcUEqPb,RCPT-IN-100009,upi,,,,
pay_7UKxoS91Yh4Hz2,payment,0,148300,148300,INR,0,0,False,True,1786189740,1786362540,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_UsJezmacWXdwua,RCPT-IN-100337,upi,,,,
pay_0y0adSwjpIx1eW,payment,0,106100,106100,INR,0,0,False,True,1786196340,1786369140,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_y2ORtYrQbrLeAz,RCPT-IN-100055,upi,,,,
pay_0EsvDnreNrUz6A,payment,0,25091,25600,INR,431,78,False,True,1786025640,1786371240,setl_RdPpua6EWnlpO9,,default,Payment via WALLET,,,145442649762,order_ceVrwt9p4Ld9Uy,RCPT-IN-100168,wallet,,,,
pay_FwcYZhaf75pwyB,payment,0,133300,133300,INR,0,0,False,True,1786112100,1786371300,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_Glkd7ds1baeL4E,RCPT-IN-100122,upi,,,,
pay_3fNo6W5zYdNUy5,payment,0,52678,53000,INR,273,49,False,True,1786025820,1786371420,setl_RdPpua6EWnlpO9,,default,Payment via CARD,,,145442649762,order_BGquAEzp6Zr3WD,RCPT-IN-100112,card,Discover,IDFB,debit,
pay_aiQ9VQiBE8iQsj,payment,0,140600,140600,INR,0,0,False,True,1786201320,1786374120,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_pXEkj7t8Y4kQ60,RCPT-IN-100279,upi,,,,
pay_DZP879OxrC7jok,payment,0,125161,128513,INR,3233,119,False,True,1786187820,1786375020,setl_itCHYa2Jtifl6o,,default,Payment (USD) via CARD,,,767105342567,order_6aQCJdBew9Gw4t,RCPT-IN-100152,card,Discover,SBIN,credit,
pay_1elYbVewCOq1Dc,payment,0,143500,143500,INR,0,0,False,True,1786202280,1786375080,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_gP7Cm7LMEQFxVw,RCPT-IN-100202,upi,,,,
pay_7wBOpM4OwY2XPp,payment,0,141700,141700,INR,0,0,False,True,1786202400,1786375200,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_5eQ3ADGqY1XPSB,RCPT-IN-100161,upi,,,,
pay_vdtmtNR11b7gDf,payment,0,60432,61200,INR,651,117,False,True,1786029900,1786375500,setl_RdPpua6EWnlpO9,,default,Payment via UPI,,,145442649762,order_8Ac3F3E5yjraJU,RCPT-IN-100185,upi,,,,
pay_cq6yT6lctwEG7z,payment,0,51500,51500,INR,0,0,False,True,1786288980,1786389780,setl_xzOgBbunMr2LkU,,default,Payment via UPI,,,7363439r3d3ks,order_GZTgt0BzYXIzeF,RCPT-IN-100228,upi,,,,
pay_Gm6VEisQWGJ9Ev,payment,0,180902,186600,INR,5698,0,False,True,1786236780,1786409580,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_yz2dcyPL7tizR7,RCPT-IN-100280,upi,,,,
pay_qhEvveQzE2QPuw,payment,0,45323,45600,INR,235,42,False,True,1786237140,1786409940,setl_HH3l7mlZ0QjTbx,,default,Payment via CARD,,,81500637h3z0b,order_NOvpdf2YEe6rSx,RCPT-IN-100017,card,Visa,UTIB,credit,
pay_cSEXEoUWyqiJSC,payment,0,48404,48700,INR,251,45,False,True,1786239120,1786411920,setl_HH3l7mlZ0QjTbx,,default,Payment via CARD,,,81500637h3z0b,order_blfuGI2DUqVER7,RCPT-IN-100367,card,MasterCard,ICIC,credit,
rfnd_3W44C67wodlUgg,refund,48700,0,48700,INR,0,0,False,True,1786239120,1786411920,setl_HH3l7mlZ0QjTbx,,default,Refund via CARD,,rfnd_3W44C67wodlUgg,81500637h3z0b,order_blfuGI2DUqVER7,RCPT-IN-100367,card,MasterCard,ICIC,credit,
pay_fRiiHUdPKkiCgQ,payment,0,64184,65600,INR,1200,216,False,True,1786239360,1786412160,setl_HH3l7mlZ0QjTbx,,default,Payment via NETBANKING,,,81500637h3z0b,order_X8MSZjNI6Pu3ig,RCPT-IN-100131,netbanking,,,,
pay_76RnIChtP8HKQD,payment,0,140241,141100,INR,728,131,False,True,1786241280,1786414080,setl_HH3l7mlZ0QjTbx,,default,Payment via CARD,,,81500637h3z0b,order_LM7ToThwNScgrL,RCPT-IN-100012,card,Discover,HDFC,debit,
pay_PWVQI1T5r8XPTE,payment,0,136500,136500,INR,0,0,False,True,1786244520,1786417320,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_lonBB24rTVncQr,RCPT-IN-100304,upi,,,,
pay_fCsVtaXrZMAzSv,payment,0,360300,360300,INR,0,0,False,True,1786248720,1786421520,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_2gENfMTx0MOdOQ,RCPT-IN-100025,upi,,,,
pay_1dnskOpYMjtXd5,payment,0,59600,59600,INR,0,0,False,True,1786249020,1786421820,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_jTnee0TBPVOMgi,RCPT-IN-100079,upi,,,,
pay_Ks8vSwZPVQ9BFs,payment,0,200300,200300,INR,0,0,False,True,1786259700,1786432500,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_3NpQn9ppvlJpEm,RCPT-IN-100158,upi,,,,
pay_IP4QmsGP7P4PCM,payment,0,158200,158200,INR,0,0,False,True,1786264860,1786437660,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_shPIir1fW3fXqD,RCPT-IN-100255,upi,,,,
pay_cSSR5LoHi2B6PI,payment,0,189363,193200,INR,3252,585,False,True,1786270080,1786442880,setl_HH3l7mlZ0QjTbx,,default,Payment via WALLET,,,81500637h3z0b,order_tXB523iUSTfE2P,RCPT-IN-100334,wallet,,,,
pay_zBR2i0fX413Nbw,payment,0,96284,97700,INR,1200,216,False,True,1786273320,1786446120,setl_HH3l7mlZ0QjTbx,,default,Payment via NETBANKING,,,81500637h3z0b,order_BdauMszruFFoOT,RCPT-IN-100247,netbanking,,,,
pay_DAJ2Z8KdzKHvg4,payment,0,58500,58500,INR,0,0,False,True,1786435320,1786449720,setl_xzOgBbunMr2LkU,,default,Payment via UPI,,,7363439r3d3ks,order_UnE799FIp1wre9,RCPT-IN-100372,upi,,,,
pay_3D7sICK1cSwO3l,payment,0,43200,43200,INR,0,0,False,True,1786278420,1786451220,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_zUtjuJT6QUj1NJ,RCPT-IN-100127,upi,,,,
pay_iwT7YWp2BOfpnA,payment,0,163598,164600,INR,849,153,False,True,1786437540,1786451940,setl_xzOgBbunMr2LkU,,default,Payment via CARD,,,7363439r3d3ks,order_f0KcldufXHOdsN,RCPT-IN-100357,card,Discover,HDFC,debit,
pay_if8R27Ff71wCJb,payment,0,23700,23700,INR,0,0,False,True,1786280940,1786453740,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_wFka6Slgbt7AFl,RCPT-IN-100193,upi,,,,
pay_jpIzzjAFQ3tLXQ,payment,0,200500,200500,INR,0,0,False,True,1786285440,1786458240,setl_HH3l7mlZ0QjTbx,,default,Payment via UPI,,,81500637h3z0b,order_sn7MZdLtpGTqzG,RCPT-IN-100231,upi,,,,
pay_XOYKgc1Slrh4Er,payment,0,68200,68200,INR,0,0,False,True,1786327560,1786500360,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_BBHbTeIJbOXdut,RCPT-IN-100358,upi,,,,
pay_jS8G79YjsHucp6,payment,0,71760,72200,INR,373,67,False,True,1786327980,1786500780,setl_tCWiyWpZlZ84WS,,default,Payment via CARD,,,725297386471,order_B2sZwLMzGZETi1,RCPT-IN-100374,card,American Express,IDFB,debit,
pay_ZkHraOQYaGbyhL,payment,0,72078,73100,INR,866,156,False,True,1786328760,1786501560,setl_tCWiyWpZlZ84WS,,default,Payment via CARD,,,725297386471,order_KI3RJoqoJhx2sw,RCPT-IN-100292,card,American Express,INDB,credit,
pay_RopgFGzhfVOXHU,payment,0,78500,78500,INR,0,0,False,True,1786331160,1786503960,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_g1gSuTXPa65gRm,RCPT-IN-100230,upi,,,,
pay_f4VucSmEHgaKwV,payment,0,96200,96200,INR,0,0,False,True,1786335600,1786508400,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_J7faC9qEwjky40,RCPT-IN-100000,upi,,,,
pay_4oO8dIimwswmpC,payment,0,57848,61200,INR,3136,216,False,True,1786337820,1786510620,setl_tCWiyWpZlZ84WS,,default,Payment via NETBANKING,,,725297386471,order_WlUhJ31cqjvUKd,RCPT-IN-100049,netbanking,,,,
pay_MRh5OOfRLfvjH8,payment,0,46217,46500,INR,240,43,False,True,1786341360,1786514160,setl_tCWiyWpZlZ84WS,,default,Payment via CARD,,,725297386471,order_Ney3EagystQyEH,RCPT-IN-100297,card,American Express,INDB,credit,
pay_Ymx5OzcSsAUQRb,payment,0,347950,355000,INR,5975,1075,False,True,1786355820,1786528620,setl_tCWiyWpZlZ84WS,,default,Payment via WALLET,,,725297386471,order_Kl60w4yCS1Jz43,RCPT-IN-100065,wallet,,,,
pay_RFWa94Hj9wNYWx,payment,0,121500,121500,INR,0,0,False,True,1786514280,1786528680,setl_66fQeTBMcs6sAX,,default,Payment via UPI,,,753233007642,order_0T0zbFDteMXi6c,RCPT-IN-100027,upi,,,,
rfnd_PzoxZCYCdEz6DQ,refund,121500,0,121500,INR,0,0,False,True,1786514280,1786528680,setl_66fQeTBMcs6sAX,,default,Refund via UPI,,rfnd_PzoxZCYCdEz6DQ,753233007642,order_0T0zbFDteMXi6c,RCPT-IN-100027,upi,,,,
pay_MZCFletXzyDmLF,payment,0,96200,96200,INR,0,0,False,True,1786356180,1786528980,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_Eljj9BxZHPigW7,RCPT-IN-100344,upi,,,,
pay_bhxGWetDikNt30,payment,0,125100,125100,INR,0,0,False,True,1786357020,1786529820,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_Fk0SKbAhMSwwDA,RCPT-IN-100047,upi,,,,
pay_3ToFsMq9bCCz7h,payment,0,129000,129000,INR,0,0,False,True,1786520820,1786535220,setl_66fQeTBMcs6sAX,,default,Payment via UPI,,,753233007642,order_Sj6iLa6jiFI6PG,RCPT-IN-100273,upi,,,,
pay_0WUOXIj6X11QPD,payment,0,96000,96000,INR,0,0,False,True,1786363740,1786536540,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_CGkzo60tZ5D8Nf,RCPT-IN-100097,upi,,,,
pay_8pp7ewn1wwwURz,payment,0,70500,70500,INR,0,0,False,True,1786369920,1786542720,setl_tCWiyWpZlZ84WS,,default,Payment via UPI,,,725297386471,order_PAaiBVOi4W60VA,RCPT-IN-100156,upi,,,,
pay_1qPcQ0s3y5ecYH,payment,0,108932,109600,INR,566,102,False,True,1786370340,1786543140,setl_tCWiyWpZlZ84WS,,default,Payment via CARD,,,725297386471,order_OLzz3y2XHWl0tt,RCPT-IN-100263,card,MasterCard,SBIN,credit,
pay_6aosrWlQGOTvZ8,payment,0,78400,78400,INR,0,0,False,True,1786530780,1786545180,setl_66fQeTBMcs6sAX,,default,Payment via UPI,,,753233007642,order_9hOz9ZdNKI7xEz,RCPT-IN-100054,upi,,,,
pay_UGMrk4xPzzDwea,payment,0,158400,158400,INR,0,0,False,True,1786409100,1786581900,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_NLHcPav2klIGSI,RCPT-IN-100351,upi,,,,
rfnd_cNsQMTodm8h2xM,refund,158400,0,158400,INR,0,0,False,True,1786409100,1786581900,setl_ujDpvAHCV0R3gF,,default,Refund via UPI,,rfnd_cNsQMTodm8h2xM,570876586369,order_NLHcPav2klIGSI,RCPT-IN-100351,upi,,,,
pay_zJ6r5Adt6MzCK7,payment,0,60700,60700,INR,0,0,False,True,1786427160,1786599960,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_1OE7n3X4vIxc9G,RCPT-IN-100070,upi,,,,
pay_MsThAxMVaNvcs7,payment,0,52907,55462,INR,2504,51,False,True,1786427700,1786600500,setl_ujDpvAHCV0R3gF,,default,Payment (USD) via CARD,,,570876586369,order_4OTC2VvYkOa7kY,RCPT-IN-100288,card,Discover,ICIC,credit,
pay_h4q39TzyOVVeGu,payment,0,272700,272700,INR,0,0,False,True,1786427760,1786600560,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_yvvLfGXMR5fCtI,RCPT-IN-100209,upi,,,,
pay_9N5XOZVYI9kclk,payment,0,38100,38100,INR,0,0,False,True,1786429020,1786601820,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_h9Cplm11PVsCu9,RCPT-IN-100296,upi,,,,
pay_bVrZHC1WHq7Np8,payment,0,70667,71100,INR,367,66,False,True,1786430340,1786603140,setl_ujDpvAHCV0R3gF,,default,Payment via CARD,,,570876586369,order_hhESfWBwyf476F,RCPT-IN-100128,card,MasterCard,KKBK,debit,
pay_TTKoNcFJMlUHgS,payment,0,108038,108700,INR,561,101,False,True,1786432740,1786605540,setl_ujDpvAHCV0R3gF,,default,Payment via CARD,,,570876586369,order_Lae1cxlfe8RehM,RCPT-IN-100186,card,Discover,SBIN,credit,
pay_7T2YDF0k5Uy8Ih,payment,0,51800,51800,INR,0,0,False,True,1786435260,1786608060,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_1WolAqAN8EpSQm,RCPT-IN-100056,upi,,,,
pay_FhVm7d3v6Gwwij,payment,0,124400,124400,INR,0,0,False,True,1786437900,1786610700,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_yok3HkQnGJ4VU3,RCPT-IN-100271,upi,,,,
pay_qlXjl8aXhPkcZQ,payment,0,108138,108800,INR,561,101,False,True,1786440360,1786613160,setl_ujDpvAHCV0R3gF,,default,Payment via CARD,,,570876586369,order_HOL94MjvHO31Qp,RCPT-IN-100100,card,MasterCard,KKBK,debit,
pay_lPMyosACIgmOkb,payment,0,127816,128600,INR,664,120,False,True,1786447680,1786620480,setl_ujDpvAHCV0R3gF,,default,Payment via CARD,,,570876586369,order_sGuBD5UE4HH9fI,RCPT-IN-100115,card,Visa,HDFC,credit,
pay_ikDZTGACM06emx,payment,0,90832,95219,INR,4299,88,False,True,1786448940,1786621740,setl_ujDpvAHCV0R3gF,,default,Payment (USD) via CARD,,,570876586369,order_qDyg6inYnJorss,RCPT-IN-100060,card,Discover,UTIB,credit,
pay_0Z2jDUhJ9r7WP3,payment,0,108634,109300,INR,564,102,False,True,1786449420,1786622220,setl_ujDpvAHCV0R3gF,,default,Payment via CARD,,,570876586369,order_bqoAXGhLEUbMgq,RCPT-IN-100077,card,American Express,SBIN,debit,
pay_rZrJ2rkcRzQmiL,payment,0,86384,87800,INR,1200,216,False,True,1786455480,1786628280,setl_ujDpvAHCV0R3gF,,default,Payment via NETBANKING,,,570876586369,order_In3X4JPssBr3HM,RCPT-IN-100243,netbanking,,,,
pay_bXxNdouhBvXgWv,payment,0,47100,47100,INR,0,0,False,True,1786455720,1786628520,setl_ujDpvAHCV0R3gF,,default,Payment via UPI,,,570876586369,order_if8lOad781kqjh,RCPT-IN-100399,upi,,,,
pay_5n1Ae6pWzpF1qH,payment,0,53800,53800,INR,0,0,False,True,1786499040,1786671840,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_6YytwMe4LbyoVF,RCPT-IN-100006,upi,,,,
pay_lu9lQIOT0w1BJo,payment,0,67686,68100,INR,351,63,False,True,1786499580,1786672380,setl_T29dF55AD6mrcu,,default,Payment via CARD,,,483858846753,order_0iRtFVAegejvxE,RCPT-IN-100328,card,Discover,SBIN,debit,
pay_fItpqaOPUrAURB,payment,0,53500,53500,INR,0,0,False,True,1786501800,1786674600,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_11Nwt4wS5QPsZJ,RCPT-IN-100338,upi,,,,
rfnd_3bovJnlpExOvyz,refund,53500,0,53500,INR,0,0,False,True,1786501800,1786674600,setl_T29dF55AD6mrcu,,default,Refund via UPI,,rfnd_3bovJnlpExOvyz,483858846753,order_11Nwt4wS5QPsZJ,RCPT-IN-100338,upi,,,,
pay_MqicXZQOLytdK1,payment,0,93900,93900,INR,0,0,False,True,1786506900,1786679700,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_6X0uDBYO49UrZr,RCPT-IN-100215,upi,,,,
pay_3Mkf3mJOeRdAGZ,payment,0,75800,75800,INR,0,0,False,True,1786512240,1786685040,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_Qu6uuPg2nS3G9S,RCPT-IN-100298,upi,,,,
pay_vHfx9g1EKf6E5P,payment,0,115928,117200,INR,1272,0,False,True,1786512900,1786685700,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_kqhKKNUHOuMVnB,RCPT-IN-100327,upi,,,,
pay_u5JfiUQqTtOdkR,payment,0,221100,221100,INR,0,0,False,True,1786520100,1786692900,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_6aTtiOKKSeXqYE,RCPT-IN-100308,upi,,,,
pay_Hdo9m7vZjfEGsw,payment,0,33384,34800,INR,1200,216,False,True,1786522980,1786695780,setl_T29dF55AD6mrcu,,default,Payment via NETBANKING,,,483858846753,order_WhmKn47CbMReXL,RCPT-IN-100350,netbanking,,,,
pay_kCdlkbBtIbFLhS,payment,0,46584,48000,INR,1200,216,False,True,1786524780,1786697580,setl_T29dF55AD6mrcu,,default,Payment via NETBANKING,,,483858846753,order_0gyvWGOyvmzDOX,RCPT-IN-100182,netbanking,,,,
pay_JE7whXhNhK0XPr,payment,0,66800,66800,INR,0,0,False,True,1786525620,1786698420,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_LJ0qdLo8025p36,RCPT-IN-100119,upi,,,,
pay_rHjYcTwg5Jumvd,payment,0,40500,40500,INR,0,0,False,True,1786534260,1786707060,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_C8UeIA875RJMl6,RCPT-IN-100139,upi,,,,
pay_FJ5khNeV3GhJJt,payment,0,136067,136900,INR,706,127,False,True,1786541160,1786713960,setl_T29dF55AD6mrcu,,default,Payment via CARD,,,483858846753,order_jO2zV2STFRNZ6A,RCPT-IN-100233,card,MasterCard,UTIB,debit,
pay_yLITS023s9GgrK,payment,0,80000,80000,INR,0,0,False,True,1786541700,1786714500,setl_T29dF55AD6mrcu,,default,Payment via UPI,,,483858846753,order_y5apJiqSULIcKc,RCPT-IN-100270,upi,,,,
pay_HHZ4IilO3OJqkd,payment,0,41109,42210,INR,1062,39,False,True,1786541760,1786714560,setl_T29dF55AD6mrcu,,default,Payment (USD) via CARD,,,483858846753,order_vZK80B8oYsam1m,RCPT-IN-100076,card,Visa,IDFB,credit,
pay_X3SnRnUbIblJqj,payment,0,97084,98500,INR,1200,216,False,True,1786543140,1786715940,setl_T29dF55AD6mrcu,,default,Payment via NETBANKING,,,483858846753,order_fRMHR3bkl4xS0k,RCPT-IN-100318,netbanking,,,,
pay_BeZQbmnWSmr5Za,payment,0,111020,111700,INR,576,104,False,True,1786545780,1786718580,setl_T29dF55AD6mrcu,,default,Payment via CARD,,,483858846753,order_AHIAc1edocSB7G,RCPT-IN-100391,card,MasterCard,INDB,credit,
pay_iJhgB3cxLmAxzJ,payment,0,29817,30000,INR,155,28,False,True,1786546740,1786719540,setl_T29dF55AD6mrcu,,default,Payment via CARD,,,483858846753,order_LJenuHjDUrhhje,RCPT-IN-100008,card,MasterCard,ICIC,credit,
rfnd_gcjBw56EcUngmg,refund,30000,0,30000,INR,0,0,False,True,1786546740,1786719540,setl_T29dF55AD6mrcu,,default,Refund via CARD,,rfnd_gcjBw56EcUngmg,483858846753,order_LJenuHjDUrhhje,RCPT-IN-100008,card,MasterCard,ICIC,credit,
pay_Fiub3Po6Jq3QtH,payment,0,173800,173800,INR,0,0,False,True,1786710120,1786724520,setl_RIxn68NZdxykV6,,default,Payment via UPI,,,591089614839,order_HzYFqOAJC3WF3T,RCPT-IN-100206,upi,,,,
pay_DQGCQNgI87KTNW,payment,0,84700,84700,INR,0,0,False,True,1786669320,1786928520,setl_XRl3RQL51zEkbT,,default,Payment via UPI,,,231162800951,order_qOsFbhGvXSSw8J,RCPT-IN-100373,upi,,,,
pay_W5oGLSHR6muOtr,payment,0,52180,52500,INR,271,49,False,True,1786669920,1786929120,setl_XRl3RQL51zEkbT,,default,Payment via CARD,,,231162800951,order_CZCmKbMwTJYvCj,RCPT-IN-100091,card,Discover,SBIN,credit,
pay_ATfmB8H4zeaamT,payment,0,59337,59700,INR,308,55,False,True,1786585440,1786931040,setl_XRl3RQL51zEkbT,,default,Payment via CARD,,,231162800951,order_dJViNFWZ2dnCSV,RCPT-IN-100136,card,American Express,INDB,debit,
pay_sqEDusTpkr0cSt,payment,0,72000,72000,INR,0,0,False,True,1786760580,1786933380,setl_XRl3RQL51zEkbT,,default,Payment via UPI,,,231162800951,order_Y4qWB8dWKnHfDN,RCPT-IN-100001,upi,,,,
pay_SmPsSCdLKRcAQX,payment,0,177300,177300,INR,0,0,False,True,1786674780,1786933980,setl_XRl3RQL51zEkbT,,default,Payment via UPI,,,231162800951,order_9VjUPC94TNWLAV,RCPT-IN-100014,upi,,,,
